FID,STATE,DISTRICT,1970 Avg Temp,1971 Avg Temp,1972 Avg Temp,1973 Avg Temp,1974 Avg Temp,1975 Avg Temp,1976 Avg Temp,1977 Avg Temp,1978 Avg Temp,1979 Avg Temp,1980 Avg Temp,1981 Avg Temp,1982 Avg Temp,1983 Avg Temp,1984 Avg Temp,1985 Avg Temp,1986 Avg Temp,1987 Avg Temp,1988 Avg Temp,1989 Avg Temp,1990 Avg Temp,1991 Avg Temp,1992 Avg Temp,1993 Avg Temp,1994 Avg Temp,1995 Avg Temp,1996 Avg Temp,1997 Avg Temp,1998 Avg Temp,1999 Avg Temp,2000 Avg Temp,2001 Avg Temp,2002 Avg Temp,2003 Avg Temp,2004 Avg Temp,2005 Avg Temp,2006 Avg Temp,2007 Avg Temp,2008 Avg Temp,2009 Avg Temp,2010 Avg Temp,2011 Avg Temp,2012 Avg Temp,2013 Avg Temp,2014 Avg Temp,2015 Avg Temp,2016 Avg Temp,2017 Avg Temp,2018 Avg Temp,2019 Avg Temp,2020 Avg Temp,2021 Avg Temp
171,Haryana,GURUGRAM,20.092,20.008,20.645,19.122,19.84,19.774,20.907,21.434,20.682,21.584,20.741,19.828,20.939,19.607,20.187,20.36,20.396,21.262,20.882,20.411,20.333,20.239,20.807,20.657,21.023,20.786,19.47,18.479,20.388,20.853,21.354,21.057,21.04,19.885,20.296,19.511,20.988,20.263,21.683,20.507,20.386,20.772,19.909,20.206,20.241,21.28,21.642,20.917,20.169,19.675,19.964,20.188
172,Madhya Pradesh,GWALIOR,20.613,20.196,21.0,19.704,19.939,20.206,21.649,22.191,21.015,22.281,21.915,20.161,21.196,19.865,20.63,20.656,20.841,21.181,21.592,20.895,21.383,20.982,21.031,21.357,21.436,21.482,20.895,19.081,21.817,21.251,22.286,21.76,22.278,21.013,21.272,20.946,22.547,21.427,22.488,21.21,21.591,21.796,21.134,21.019,21.341,22.432,22.256,22.028,21.11,20.875,21.627,20.938
173,Uttar Pradesh,HAMIRPUR,19.532,19.284,19.706,19.103,19.447,19.224,20.497,20.662,19.774,21.101,20.185,18.463,19.583,18.638,19.741,19.557,19.716,19.433,19.995,19.8,19.926,19.131,19.64,20.207,20.245,20.218,19.395,18.209,20.449,20.065,20.63,20.613,20.326,19.745,19.528,19.531,20.557,19.88,20.929,19.643,20.137,20.132,19.52,19.44,19.444,20.939,20.695,20.627,19.725,19.466,20.139,19.697
174,Rajasthan,HANUMANGARH,19.767,20.053,20.055,18.502,18.683,20.009,20.004,21.039,19.631,20.922,20.437,19.747,20.268,19.721,19.892,20.228,19.879,20.734,20.472,20.209,19.998,20.012,20.318,20.713,20.305,20.452,19.281,17.632,19.915,20.729,21.229,21.135,21.365,19.621,20.474,20.006,20.983,20.202,21.797,20.607,20.046,20.504,19.562,20.081,19.801,20.669,21.543,20.322,19.942,19.144,19.612,19.769
175,Uttar Pradesh,HAPUR,20.245,20.105,20.51,19.227,19.762,19.686,20.865,21.498,20.713,21.552,20.868,19.637,20.214,19.698,20.243,20.212,20.258,21.166,20.786,20.341,20.296,20.039,20.67,20.577,20.554,20.723,19.824,18.384,20.302,20.634,21.228,20.823,20.715,19.909,20.266,19.502,20.684,20.079,21.295,20.119,20.705,20.708,19.944,20.076,20.079,21.296,21.211,20.785,19.763,19.63,19.961,20.228
176,Madhya Pradesh,HARDA,20.662,20.412,21.947,21.343,21.123,20.887,23.669,22.623,22.519,23.626,22.911,21.369,22.877,20.377,21.189,21.224,22.153,21.55,21.582,22.551,22.063,21.648,22.004,21.74,21.669,22.721,21.426,22.053,22.237,21.471,23.121,22.671,23.282,22.689,21.962,21.011,22.65,21.688,23.21,22.104,22.688,22.537,22.064,21.82,22.116,23.129,21.394,22.146,21.859,21.636,22.637,21.87
177,Uttar Pradesh,HARDOI,20.827,20.755,21.076,20.369,20.72,20.54,21.602,21.892,21.292,22.303,21.464,20.045,21.302,20.766,20.717,20.782,21.131,21.065,21.738,20.716,21.066,20.428,20.912,21.48,21.525,21.719,20.802,19.641,21.875,21.51,21.948,21.331,21.342,20.867,20.77,20.582,21.761,21.141,21.989,20.824,21.656,20.886,20.129,20.163,20.011,21.729,21.042,21.045,20.152,19.995,20.679,20.925
178,Karnataka,HASSAN,21.792,21.68,23.115,22.378,21.957,21.468,22.872,22.149,22.736,22.799,22.987,22.154,22.62,22.493,22.417,22.733,23.042,22.659,22.569,22.887,22.607,22.139,22.336,22.298,22.197,22.637,22.159,23.785,22.675,22.768,22.718,22.68,22.863,22.779,22.435,22.168,22.971,22.196,22.694,23.023,22.45,22.74,22.69,22.772,22.766,23.329,23.17,23.081,23.353,23.158,23.752,23.53
179,Uttar Pradesh,HATHRAS,20.91,20.496,21.179,19.722,20.042,20.156,21.465,22.098,20.828,22.239,21.351,20.144,21.233,20.446,20.098,20.56,20.728,21.048,21.347,20.106,20.751,20.382,20.919,20.867,21.101,21.133,20.346,18.869,21.306,20.993,21.628,21.237,21.46,20.345,20.577,19.304,21.515,20.65,21.885,20.593,21.179,21.139,20.39,20.42,20.67,21.766,21.576,21.222,20.169,19.851,20.419,20.588
180,Karnataka,HAVERI,23.903,23.719,25.247,24.104,23.133,23.172,25.427,24.503,24.707,25.0,24.683,24.236,24.684,24.384,24.318,24.566,25.126,24.902,24.394,24.875,24.695,24.434,24.298,24.171,24.056,24.523,24.166,25.811,24.441,24.673,24.604,24.754,25.206,24.927,24.649,24.252,24.551,24.482,25.004,25.126,24.512,25.071,24.817,24.466,24.733,25.81,24.783,24.825,25.19,25.051,24.873,24.743
181,Jharkhand,HAZARIBAGH,20.538,20.192,21.147,19.886,20.801,20.851,22.49,21.837,21.216,22.576,21.417,20.397,21.067,20.17,20.516,20.654,20.365,20.553,20.921,20.356,20.253,20.215,20.832,21.285,20.908,20.977,20.369,20.827,21.652,20.968,21.241,21.417,20.752,20.294,20.453,20.644,21.468,20.538,22.119,20.89,21.537,20.949,20.465,20.737,20.504,22.074,21.353,21.512,20.608,20.924,21.672,21.383
182,Maharashtra,HINGOLI,22.417,22.246,24.28,23.055,22.648,22.351,25.504,24.197,24.251,25.085,24.974,23.607,24.715,22.118,23.838,23.323,24.696,23.642,23.189,24.109,23.704,23.896,23.45,23.323,23.465,24.034,23.14,24.805,23.409,23.212,24.731,24.046,24.286,24.112,23.898,22.704,24.657,23.629,24.932,24.032,24.416,24.351,24.158,23.872,24.39,26.001,23.365,24.407,24.427,24.048,24.555,24.549
183,Haryana,HISAR,19.855,19.976,20.233,18.733,19.13,19.753,20.237,21.194,20.125,21.031,20.421,19.523,20.583,19.602,19.884,20.181,20.168,21.053,20.703,20.232,20.187,20.129,20.68,20.537,20.495,20.55,19.378,17.942,20.031,20.614,21.282,20.911,21.129,19.73,20.446,19.917,21.082,20.157,21.548,20.283,19.969,20.499,19.641,19.979,20.0,20.867,21.536,20.447,19.832,19.28,19.548,19.699
184,Madhya Pradesh,NARMADAPURAM,19.988,19.573,21.03,20.588,20.45,20.363,22.995,22.083,21.523,22.896,22.068,20.627,21.976,19.802,20.877,20.421,21.176,20.705,20.867,21.149,21.054,20.43,21.142,21.073,20.966,21.923,20.837,21.1,21.622,21.087,22.654,22.353,22.91,22.117,21.379,20.767,22.019,21.223,22.52,21.435,21.991,21.978,21.347,21.024,21.292,22.402,20.96,21.417,21.053,21.025,22.065,21.158
185,Telangana,HYDERABAD,22.669,22.48,24.251,22.899,22.62,22.308,24.561,23.997,24.21,24.455,24.594,23.665,23.871,22.831,23.76,23.566,24.913,23.549,23.416,23.553,23.884,23.378,23.896,23.569,23.133,23.996,23.589,25.234,23.675,24.113,24.465,24.233,24.348,23.95,23.83,23.082,24.741,24.363,24.928,24.495,24.364,25.132,24.474,23.75,24.811,26.451,23.988,24.597,24.647,24.206,23.427,24.18
186,Madhya Pradesh,INDORE,21.557,21.066,22.471,21.518,20.991,21.056,23.729,22.941,22.168,23.133,23.094,21.617,23.179,20.524,21.503,21.681,22.369,22.715,22.047,22.81,22.578,22.261,22.179,22.593,22.016,23.055,21.582,22.145,22.668,21.726,23.703,23.103,23.625,23.138,22.528,21.612,22.829,21.735,23.499,22.034,22.713,22.742,22.422,21.82,22.563,23.401,22.15,22.55,22.631,22.278,22.801,22.014
187,Madhya Pradesh,JABALPUR,20.283,19.98,21.36,20.627,20.786,20.347,22.818,21.762,20.96,23.058,22.095,20.424,21.874,19.836,20.957,20.895,21.505,20.345,21.387,21.638,21.521,20.743,21.216,21.205,21.312,21.667,20.756,20.271,21.561,20.985,21.658,21.43,21.481,21.541,20.564,20.641,22.514,21.321,22.272,21.363,22.095,21.701,21.349,20.999,21.243,22.626,21.381,21.978,21.337,21.31,22.171,21.338
188,Odisha,JAGATSINGHAPUR,24.012,24.254,25.715,23.976,24.454,23.699,25.562,25.142,24.735,26.268,25.177,24.808,25.817,24.374,24.855,24.241,24.347,24.192,25.435,24.529,24.901,24.01,24.824,24.348,24.607,24.279,24.643,25.351,25.523,24.811,25.295,25.591,25.135,24.598,25.077,24.454,25.574,25.369,25.8,25.246,25.048,25.324,24.751,24.294,24.506,25.814,24.801,24.581,24.642,24.787,25.336,25.019
189,Telangana,JAGTIAL,22.735,22.518,24.185,23.461,23.409,22.962,26.049,25.013,25.186,25.46,24.78,24.111,24.308,22.97,23.959,23.636,25.172,23.98,23.703,24.059,24.444,23.673,24.215,23.849,23.716,24.481,24.117,25.867,24.17,24.04,24.781,24.78,25.017,24.672,24.613,23.528,24.957,24.339,25.355,24.947,24.986,25.155,24.65,23.979,24.877,26.61,23.861,24.837,24.864,24.976,24.659,25.063
190,Bihar,JEHANABAD,21.708,21.977,22.01,21.926,21.687,21.385,22.583,22.726,22.541,23.77,22.84,21.834,21.901,21.307,21.861,21.331,21.245,21.998,21.597,20.631,21.074,20.806,21.537,21.547,21.55,21.455,21.049,21.399,22.644,21.572,22.266,21.227,21.735,21.219,21.381,21.815,22.482,21.598,22.914,21.633,22.474,21.819,21.091,21.528,21.046,22.482,21.883,22.405,21.468,21.517,22.232,22.034
191,Rajasthan,JAIPUR,20.615,20.723,20.936,19.715,19.534,19.791,20.737,21.653,21.058,21.762,21.242,20.212,20.854,19.74,20.644,20.744,20.897,21.763,21.364,21.342,21.078,20.969,21.016,21.812,21.645,21.77,20.59,18.701,21.222,21.614,22.159,21.938,23.073,21.017,21.027,20.631,21.79,21.281,22.796,21.677,21.019,21.764,21.335,20.885,21.688,22.209,22.467,21.647,21.002,20.484,21.082,20.579
192,Rajasthan,JAISALMER,22.288,22.85,22.695,21.143,21.964,21.614,23.126,24.296,23.354,23.335,23.299,23.155,23.413,22.201,22.416,22.997,22.302,23.197,23.787,23.429,22.863,23.012,22.924,24.054,22.621,23.307,22.872,21.267,23.786,24.567,24.585,24.584,24.11,22.495,23.434,22.683,22.86,23.011,24.542,23.665,22.994,23.567,22.918,23.069,23.806,23.408,24.719,23.987,23.806,22.574,23.683,23.412
193,Odisha,JAJPUR,23.386,23.61,25.306,23.56,23.94,23.274,25.063,24.847,24.368,25.856,24.787,24.299,25.416,23.888,24.255,23.669,23.838,23.649,24.83,24.221,24.367,23.56,24.192,23.726,23.995,23.707,24.084,24.792,24.95,24.243,24.751,25.064,24.528,23.903,24.435,23.789,24.858,24.825,25.254,24.698,24.535,24.781,24.187,23.754,23.951,25.253,24.248,24.006,24.047,24.174,24.829,24.465
194,Uttar Pradesh,JALAUN,20.966,20.608,21.402,20.358,20.545,20.558,21.956,22.339,21.187,22.607,21.747,20.054,21.58,20.389,20.971,21.067,21.25,21.001,21.796,21.234,21.481,20.719,21.033,21.589,21.6,21.706,21.006,19.53,21.924,21.468,22.075,21.826,21.916,21.242,21.254,20.697,22.472,21.391,22.448,21.126,21.534,21.556,20.95,20.821,21.061,22.584,22.155,22.113,21.2,20.961,21.714,21.074
195,Maharashtra,JALGAON,22.503,22.121,24.254,22.851,22.555,22.114,25.1,24.158,24.064,24.539,24.833,22.971,24.801,21.97,23.419,23.134,24.231,23.667,22.804,23.834,23.339,23.342,23.045,22.988,23.217,23.677,22.807,24.396,23.208,22.792,24.523,23.505,24.639,23.972,23.537,22.743,24.608,23.621,24.749,23.461,24.345,23.899,23.775,23.492,24.006,25.448,23.229,24.065,24.061,23.669,24.447,23.942
196,Maharashtra,JALNA,22.026,21.736,24.29,22.47,22.256,21.911,24.825,23.686,23.681,24.249,24.53,22.896,24.409,21.637,23.024,22.642,23.799,22.923,22.295,23.22,22.997,23.285,22.643,22.518,22.747,23.488,22.382,24.125,22.428,22.301,23.948,23.174,23.988,23.609,23.247,22.26,24.116,23.332,24.322,23.281,24.081,23.664,23.777,23.295,23.791,25.307,22.88,23.746,23.696,23.277,24.013,23.828
197,Rajasthan,JALORE,21.365,22.205,22.589,21.215,21.276,20.173,22.191,22.676,22.706,22.185,22.756,21.722,22.172,20.545,21.072,21.826,21.345,22.805,22.349,21.992,21.194,21.216,21.164,21.755,20.159,21.929,21.523,20.797,21.641,21.984,23.025,22.664,23.209,21.247,21.236,20.577,21.957,21.615,22.967,22.176,21.391,22.373,21.631,21.108,22.393,22.564,22.65,22.13,22.221,21.672,21.765,21.825
198,Gujarat,JAMNAGAR,23.573,23.842,24.982,24.23,24.643,23.574,25.63,26.109,25.515,24.954,25.086,23.748,25.226,23.701,24.406,25.027,24.583,26.133,24.788,25.166,24.898,24.952,25.197,26.038,25.015,25.5,24.739,24.122,24.834,25.099,26.33,26.041,26.308,25.108,26.001,24.811,25.45,25.258,25.834,25.441,24.823,25.759,25.577,24.684,25.788,25.868,25.435,25.358,26.045,25.006,25.128,24.952
199,Jharkhand,JAMTARA,22.018,22.041,22.609,21.336,22.01,22.396,23.388,23.013,23.082,23.456,22.734,22.505,22.778,22.115,22.302,22.063,22.346,22.816,23.104,22.507,21.976,21.997,22.542,22.967,22.803,22.712,22.31,22.499,23.682,23.086,23.088,22.913,22.258,21.779,21.895,21.629,22.723,22.331,23.511,22.228,22.636,22.538,21.711,22.124,21.906,23.148,22.768,22.961,22.154,22.465,23.44,23.244
200,Bihar,JAMUI,21.296,21.331,21.964,21.29,21.971,22.03,22.803,22.254,22.605,23.588,22.894,22.355,22.619,22.305,22.4,22.58,22.314,22.553,23.154,22.246,22.101,21.894,22.404,22.839,22.47,22.656,22.185,22.355,23.556,22.43,23.128,22.593,22.297,21.869,21.987,22.121,22.939,22.558,23.776,22.347,22.982,22.48,21.563,22.356,21.934,23.038,22.874,23.163,22.169,22.513,23.301,23.193
201,Telangana,JANGAON,23.149,22.878,24.565,23.747,23.371,23.19,25.717,25.139,25.301,25.623,25.111,24.274,24.643,23.57,24.516,23.911,25.358,24.306,24.096,24.446,24.918,23.874,24.422,24.137,23.651,24.644,24.315,26.098,24.187,24.266,24.729,24.719,24.789,24.627,24.491,23.954,25.221,24.855,25.295,24.931,25.003,25.436,24.855,24.52,25.036,26.676,24.301,24.727,25.069,25.306,24.984,25.254
202,Chhattisgarh,JANJGIR_CHAMPA,21.513,21.411,22.289,21.45,21.505,21.095,23.769,22.57,21.931,23.67,22.718,22.364,22.808,21.319,22.014,21.789,22.495,22.264,22.112,22.193,22.583,21.494,22.507,21.805,21.859,22.107,22.092,23.257,22.516,22.134,22.403,22.701,22.382,21.562,21.691,21.451,22.865,22.272,22.9,21.949,22.389,21.931,21.752,21.366,21.628,23.005,21.783,22.917,22.154,22.392,23.296,22.845
203,Chhattisgarh,JASHPUR,20.267,20.216,21.332,20.336,20.82,20.466,22.736,21.932,21.176,22.832,21.746,20.927,21.941,20.592,21.165,21.098,21.588,21.469,21.447,21.237,21.695,20.597,21.564,21.128,21.261,21.473,21.086,22.043,21.789,21.301,21.631,22.169,21.56,20.695,21.057,20.888,22.156,21.171,22.01,21.333,21.927,21.402,21.079,20.953,21.213,22.401,21.305,22.106,21.347,21.573,22.493,22.118
204,Uttar Pradesh,JAUNPUR,21.512,21.465,21.908,21.553,21.642,21.15,22.192,22.146,21.725,23.597,22.18,21.139,21.671,21.04,21.514,21.397,21.355,21.723,21.581,21.325,21.457,20.826,21.764,22.129,22.035,22.284,21.286,21.164,22.763,22.12,22.422,21.707,22.024,21.473,21.605,21.446,22.263,21.747,22.102,21.563,22.204,21.385,20.717,20.968,20.428,22.382,21.459,22.204,21.508,21.182,22.019,21.648
205,Telangana,JAYASHANKAR BHOOPALPALLY,22.939,22.757,24.504,23.858,23.228,23.059,25.674,24.955,25.089,25.511,24.656,24.188,24.683,23.539,24.276,23.471,24.786,24.224,24.044,24.515,24.952,23.818,24.374,24.013,23.567,24.437,24.157,26.083,24.059,23.918,24.488,24.542,24.707,24.393,24.475,23.857,24.918,24.582,25.037,24.754,24.743,24.986,24.532,24.153,24.589,26.204,23.858,24.367,24.792,24.976,24.831,25.048
206,Madhya Pradesh,JHABUA,22.501,21.998,22.756,22.564,21.911,21.856,24.459,23.76,23.218,24.025,24.435,21.974,23.532,20.933,22.106,22.197,22.892,23.487,22.518,23.055,22.652,22.842,22.513,23.186,22.389,23.319,22.072,22.631,22.503,21.88,24.209,23.814,23.85,23.325,23.259,22.227,23.377,22.385,23.923,22.907,23.146,23.331,22.855,22.271,23.011,23.837,22.512,22.781,22.951,22.829,23.114,22.386
207,Haryana,JHAJJAR,20.078,20.003,20.617,19.097,19.803,19.809,20.699,21.441,20.672,21.568,20.711,19.841,20.937,19.643,20.242,20.361,20.409,21.277,20.855,20.412,20.341,20.228,20.852,20.684,20.952,20.802,19.588,18.449,20.317,20.825,21.439,21.075,21.147,19.904,20.409,19.762,21.092,20.228,21.709,20.514,20.271,20.706,19.793,20.146,20.15,21.105,21.633,20.709,20.048,19.507,19.711,19.966
208,Rajasthan,JHALAWAR,21.238,20.798,21.883,21.102,20.8,20.808,23.154,23.468,21.962,23.078,22.623,21.325,22.436,20.325,21.866,21.471,22.116,22.03,21.963,22.554,22.195,21.607,21.826,22.124,21.233,21.901,21.305,20.484,21.171,20.37,22.484,22.84,23.921,22.736,22.521,21.897,23.103,22.343,23.329,22.134,22.368,22.73,21.878,21.371,22.216,22.978,22.412,22.269,21.854,21.562,21.995,21.266
209,Uttar Pradesh,JHANSI,20.577,20.26,21.238,19.988,20.024,20.16,21.942,22.292,20.996,22.542,22.253,20.12,21.392,19.9,20.982,21.104,21.234,21.297,21.744,21.517,21.589,20.765,21.053,21.54,21.275,21.597,21.012,19.433,21.965,21.331,22.156,21.96,22.112,21.332,21.248,21.043,22.839,21.617,22.644,21.308,21.688,21.89,21.261,21.019,21.37,22.779,22.383,22.2,21.4,20.93,21.859,20.951
210,Odisha,JHARSUGUDA,22.099,21.971,23.117,22.173,22.69,21.901,24.86,23.271,22.521,24.498,23.548,23.558,23.82,22.167,22.705,22.52,23.38,23.147,22.749,22.834,23.436,21.864,23.125,22.486,22.515,22.848,22.471,23.866,23.378,22.804,22.917,23.305,22.96,22.16,22.58,22.389,23.708,23.313,23.721,22.837,23.333,22.744,22.629,22.145,22.546,23.99,22.699,23.683,22.963,23.251,24.183,23.774
211,Rajasthan,JHUNJHUNU,19.991,20.242,20.488,18.769,18.92,19.827,20.325,21.199,20.288,21.187,20.707,19.753,20.391,19.485,20.049,20.278,20.479,21.34,20.922,20.71,20.332,20.244,20.529,20.941,21.122,20.804,19.597,18.052,20.286,20.961,21.081,21.08,22.062,20.026,20.654,19.959,21.209,20.488,22.254,21.111,20.35,20.906,20.354,20.288,20.736,21.449,21.987,20.878,20.233,19.688,20.118,19.785
212,Haryana,JIND,19.787,19.774,20.09,18.767,19.333,19.491,20.146,20.916,20.019,20.89,20.167,19.224,20.439,19.506,19.756,20.033,19.838,20.793,20.475,19.98,20.047,19.84,20.629,20.136,19.975,20.416,19.381,17.92,19.921,20.301,20.952,20.764,20.641,19.579,20.239,19.765,20.836,19.903,21.21,19.896,19.803,20.315,19.456,19.835,19.715,20.597,21.301,20.276,19.66,19.184,19.408,19.873
213,Rajasthan,JODHPUR,22.152,22.774,22.502,21.241,21.555,21.08,22.88,23.802,23.252,23.106,23.231,22.703,22.925,21.79,22.104,22.736,22.135,23.053,23.363,23.289,22.632,22.698,22.688,23.81,22.375,23.105,22.571,21.114,23.33,24.016,24.329,24.137,24.056,22.223,23.073,22.22,22.985,22.729,24.494,23.488,22.77,23.454,22.776,22.752,23.448,23.395,24.229,23.638,23.297,22.375,23.351,22.963
214,Telangana,JOGULAMBA GADWAL,24.14,23.45,25.768,24.46,23.428,23.172,25.582,24.936,25.437,25.691,25.669,24.775,25.195,24.572,25.375,24.854,25.895,25.448,25.151,25.349,25.074,24.842,25.228,24.723,24.528,25.591,24.684,26.273,25.257,25.762,25.441,25.526,25.856,25.446,25.303,24.835,25.914,25.382,25.325,25.685,25.271,25.906,25.414,24.964,25.712,27.162,25.559,25.857,26.796,26.182,25.488,25.902
215,Gujarat,JUNAGADH,24.227,24.021,25.588,24.975,25.235,24.484,26.374,26.574,25.945,25.494,24.912,23.928,25.502,23.808,24.715,24.93,24.721,26.586,24.623,25.39,25.178,25.093,25.509,26.424,25.604,25.369,24.903,24.53,25.011,25.338,26.319,26.126,26.251,25.126,26.05,24.772,25.47,25.35,25.951,25.446,24.873,26.04,25.53,24.842,25.726,26.299,25.239,25.437,26.037,25.457,25.445,25.135
216,Chhattisgarh,KABIRDHAM,20.511,20.289,21.006,20.597,20.564,20.321,22.909,21.768,21.406,22.876,21.963,20.68,21.713,20.137,21.146,20.96,21.476,20.356,21.415,21.588,21.456,20.649,21.321,21.171,21.316,21.948,20.993,21.998,21.462,21.043,21.571,21.775,21.599,21.456,20.88,20.714,22.676,21.217,21.98,21.273,21.947,21.544,21.153,21.06,21.078,22.388,21.18,22.047,21.279,21.407,22.136,21.413
217,Gujarat,KACHCHH,23.256,23.742,24.496,23.542,24.081,23.025,24.753,25.339,24.719,24.361,24.591,23.204,24.578,23.148,23.665,24.265,23.779,25.299,24.573,24.467,24.204,24.33,24.406,25.404,23.974,24.973,24.236,23.509,24.359,24.592,25.901,25.577,25.923,24.584,25.355,24.207,25.069,24.608,25.352,24.892,24.325,25.165,24.931,24.237,25.491,25.221,25.214,24.889,25.529,24.454,24.561,24.52
218,Haryana,KAITHAL,19.465,19.348,19.661,18.394,18.878,18.932,19.505,20.122,19.302,20.22,19.48,18.608,19.759,18.813,19.061,19.46,19.196,20.115,19.898,19.372,19.445,19.181,19.969,19.421,19.258,19.735,18.829,17.366,19.401,19.623,20.195,20.147,19.896,18.935,19.727,19.106,20.089,19.192,20.537,19.222,19.177,19.72,18.878,19.258,19.134,19.945,20.765,19.703,19.044,18.644,18.819,19.398
219,Odisha,KALAHANDI,22.254,22.054,22.725,22.771,23.078,22.261,25.224,23.735,23.72,24.37,23.357,23.214,23.757,22.247,23.098,22.476,23.574,23.089,22.473,22.414,22.567,21.41,22.678,21.94,22.018,22.63,22.724,24.095,23.262,22.84,22.918,22.274,22.88,22.411,22.241,22.285,23.089,23.345,23.696,22.939,22.771,22.495,22.669,21.697,21.986,23.939,22.653,23.19,22.928,23.58,23.499,23.281
220,Telangana,KAMAREDDY,22.273,22.07,24.077,22.708,22.724,22.148,24.846,23.949,24.059,24.225,24.301,23.348,23.385,22.116,23.301,23.14,24.552,23.002,22.94,23.185,23.558,23.031,23.561,23.137,22.947,23.623,23.218,25.001,23.369,23.456,24.258,23.957,24.034,23.878,23.543,22.642,24.498,23.611,24.546,24.11,24.043,24.566,24.278,23.497,24.42,26.302,23.497,24.188,24.372,24.186,23.612,24.139
221,Tamil Nadu,KANCHIPURAM,25.446,25.385,26.344,25.927,25.873,25.466,26.479,25.911,26.475,26.627,26.354,26.097,26.413,26.282,25.98,25.894,26.683,26.795,26.216,26.367,26.405,26.329,26.302,25.804,25.681,26.453,26.071,26.956,26.465,26.022,26.161,26.081,26.202,27.465,26.228,26.184,26.387,26.447,26.689,26.886,26.933,26.615,27.067,26.94,26.569,26.951,27.459,26.841,26.853,27.115,26.884,26.717
222,Odisha,KANDHAMAL,21.824,21.856,23.185,22.727,23.175,22.237,24.999,23.679,23.699,24.462,23.159,23.44,23.92,22.453,23.292,22.63,23.672,23.244,22.728,22.532,22.498,21.228,22.59,21.89,21.998,22.554,22.583,23.938,23.397,22.992,22.863,22.189,22.838,22.275,22.148,22.388,23.351,23.385,23.79,22.99,22.775,22.549,22.636,21.705,22.004,23.916,22.699,23.144,22.862,23.393,23.529,23.175
223,Uttar Pradesh,KANNAUJ,20.836,20.627,21.152,20.212,20.528,20.418,21.494,22.022,21.2,22.397,21.322,19.851,21.593,20.964,20.481,20.699,21.164,20.841,21.866,20.565,20.932,20.401,20.933,21.312,21.476,21.492,20.716,19.223,21.668,21.462,21.776,21.341,21.374,20.767,20.874,20.002,21.797,20.902,22.02,20.63,21.416,20.82,20.066,20.112,20.122,21.717,21.104,20.91,19.965,19.977,20.868,20.946
224,Tamil Nadu,KANYAKUMARI,26.764,26.495,27.221,26.803,27.125,26.684,27.203,26.885,27.111,27.333,27.498,27.058,27.321,27.571,26.872,26.861,27.603,27.596,27.716,27.42,27.388,27.211,27.089,26.923,27.354,27.392,26.883,27.655,26.794,27.242,27.476,27.353,27.023,27.52,27.269,27.221,27.04,27.241,27.377,27.945,27.516,27.533,27.902,27.86,27.061,27.501,28.171,27.727,27.674,27.645,28.065,27.504
225,Uttar Pradesh,KANPUR DEHAT,20.977,20.727,21.297,20.408,20.738,20.486,21.744,22.129,21.159,22.509,21.266,19.852,21.595,20.798,20.824,20.969,21.213,20.625,21.768,20.927,21.254,20.491,20.967,21.604,21.931,21.764,20.838,19.553,21.765,21.567,22.0,21.676,21.621,21.117,21.022,20.61,21.921,21.086,22.32,20.99,21.516,21.219,20.512,20.529,20.553,22.381,21.874,21.889,21.003,20.762,21.489,21.103
226,Uttar Pradesh,KANPUR NAGAR,21.0,20.793,21.249,20.534,20.89,20.478,21.815,22.129,21.137,22.562,21.234,19.749,21.326,20.6,21.054,21.05,21.254,20.603,21.755,20.985,21.299,20.481,21.027,21.7,22.139,21.95,20.848,19.749,21.928,21.648,22.053,21.693,21.602,21.13,20.996,20.809,21.799,21.071,22.283,21.002,21.588,21.13,20.374,20.479,20.361,22.325,21.592,21.822,20.988,20.757,21.457,21.187
227,Rajasthan,KARAULI,20.832,20.367,21.036,19.815,19.959,20.007,21.117,21.749,20.769,22.1,21.278,20.183,21.009,19.678,20.539,20.432,20.639,21.288,21.146,20.496,21.026,21.181,20.922,21.262,21.496,21.778,20.594,18.762,21.41,21.235,22.31,21.594,22.289,20.929,20.643,20.735,21.904,21.054,22.298,21.061,21.205,21.468,20.897,20.719,21.242,22.045,21.979,21.638,20.767,20.456,21.126,20.762
228,Telangana,KARIMNAGAR,23.031,22.713,24.291,23.657,23.504,23.176,25.957,25.264,25.429,25.707,25.046,24.413,24.627,23.425,24.34,23.932,25.35,24.192,23.916,24.204,24.656,23.729,24.384,24.052,23.756,24.62,24.302,26.06,24.305,24.182,24.784,24.877,24.965,24.672,24.664,23.774,25.093,24.678,25.437,25.005,25.144,25.345,24.797,24.293,25.081,26.75,24.09,24.829,25.042,25.256,24.949,25.299
229,Haryana,KARNAL,19.555,19.52,19.76,18.557,19.135,19.01,19.633,20.257,19.571,20.518,19.663,18.788,19.908,19.064,19.398,19.62,19.264,20.296,20.031,19.577,19.681,19.368,20.087,19.588,19.463,19.968,19.118,17.618,19.623,19.81,20.383,20.429,20.027,19.318,19.897,19.24,20.233,19.289,20.629,19.304,19.521,20.084,19.278,19.63,19.428,20.299,21.038,20.101,19.421,19.112,19.339,19.83
