FID,STATE,DISTRICT,1970 Avg Temp,1971 Avg Temp,1972 Avg Temp,1973 Avg Temp,1974 Avg Temp,1975 Avg Temp,1976 Avg Temp,1977 Avg Temp,1978 Avg Temp,1979 Avg Temp,1980 Avg Temp,1981 Avg Temp,1982 Avg Temp,1983 Avg Temp,1984 Avg Temp,1985 Avg Temp,1986 Avg Temp,1987 Avg Temp,1988 Avg Temp,1989 Avg Temp,1990 Avg Temp,1991 Avg Temp,1992 Avg Temp,1993 Avg Temp,1994 Avg Temp,1995 Avg Temp,1996 Avg Temp,1997 Avg Temp,1998 Avg Temp,1999 Avg Temp,2000 Avg Temp,2001 Avg Temp,2002 Avg Temp,2003 Avg Temp,2004 Avg Temp,2005 Avg Temp,2006 Avg Temp,2007 Avg Temp,2008 Avg Temp,2009 Avg Temp,2010 Avg Temp,2011 Avg Temp,2012 Avg Temp,2013 Avg Temp,2014 Avg Temp,2015 Avg Temp,2016 Avg Temp,2017 Avg Temp,2018 Avg Temp,2019 Avg Temp,2020 Avg Temp,2021 Avg Temp
141,Uttar Pradesh,ETAWAH,30.534,28.925,31.262,30.512,30.349,29.878,30.04,29.605,29.748,31.188,29.465,30.403,31.171,30.778,30.112,30.097,30.087,32.263,30.695,30.523,30.418,31.212,30.855,30.987,30.821,30.86,30.35,30.223,30.954,30.359,29.738,30.241,31.572,30.606,30.756,30.837,30.693,30.604,29.482,31.723,30.924,30.068,31.142,29.825,31.567,31.141,30.812,30.708,30.387,30.887,31.181,30.963
142,Uttar Pradesh,FAIZABAD,29.494,28.699,30.752,29.941,29.823,29.273,29.296,29.517,29.429,30.192,29.136,29.298,29.494,29.695,28.841,29.387,29.359,30.562,29.476,29.434,29.317,29.692,29.966,29.726,29.828,30.109,29.429,29.655,30.034,29.486,29.073,29.322,30.161,29.358,29.54,30.133,29.58,29.386,28.41,30.376,30.167,29.205,30.131,28.995,30.041,30.217,29.361,29.886,29.753,30.057,29.727,29.373
143,Haryana,FARIDABAD,30.558,29.514,30.864,30.919,30.871,29.454,29.768,29.55,30.006,31.197,30.44,30.977,31.02,30.23,30.304,30.602,30.834,33.044,30.384,30.965,30.641,31.458,30.635,30.913,30.135,30.889,30.019,30.347,30.68,31.301,30.461,30.735,31.593,30.579,30.981,30.954,30.5,31.041,29.932,31.69,30.456,30.472,31.481,30.49,31.788,31.057,31.09,30.959,30.861,31.198,31.41,30.902
144,Uttar Pradesh,FARRUKHABAD,30.042,28.684,30.89,30.321,30.137,29.605,29.631,29.681,29.704,30.811,29.22,29.929,30.275,30.413,29.716,29.621,29.948,31.546,30.208,29.908,30.036,30.684,30.373,30.263,30.329,30.401,29.855,29.81,30.467,29.934,29.024,30.024,30.801,29.826,29.965,30.433,30.267,30.026,28.956,31.038,30.172,29.492,30.469,29.155,30.707,30.548,30.128,30.252,29.876,30.335,30.455,30.261
145,Haryana,FATEHABAD,30.616,29.672,30.715,30.957,30.42,30.026,29.743,29.688,30.006,30.968,30.79,31.318,31.121,30.605,30.673,30.781,30.665,32.842,30.786,30.543,30.662,31.415,30.655,30.956,30.242,30.708,29.877,30.45,31.13,31.104,30.638,30.438,31.599,30.758,30.973,31.132,30.913,31.033,30.202,31.644,30.079,30.458,31.394,30.78,31.66,30.526,31.143,30.73,30.745,31.234,31.205,31.012
146,Uttar Pradesh,FATEHPUR,30.11,28.896,31.068,30.738,30.393,29.655,29.741,29.708,29.553,30.886,29.096,29.531,29.72,29.051,29.762,29.932,29.64,31.722,30.27,30.13,29.373,30.121,30.519,31.023,30.605,31.055,29.982,30.104,30.666,30.212,29.458,29.907,31.067,29.873,30.21,30.553,30.112,30.182,28.933,30.888,30.64,29.581,30.628,29.273,30.803,31.0,30.29,30.291,30.388,30.749,30.491,30.298
147,Uttar Pradesh,FIROZABAD,30.924,29.211,31.373,30.75,30.771,30.086,30.154,29.876,30.097,31.601,30.098,31.096,31.487,30.828,30.33,30.463,30.554,32.506,30.728,30.638,30.634,31.441,30.936,31.151,30.984,31.138,30.357,30.401,31.219,30.55,30.196,30.726,31.709,30.718,30.959,30.944,30.698,30.643,29.687,31.994,31.211,30.362,31.478,30.33,31.906,31.251,31.034,31.047,30.642,31.139,31.457,31.072
148,Uttar Pradesh,GAUTAM BUDDHA NAGAR,30.54,29.472,30.822,30.865,30.803,29.382,29.744,29.536,30.088,31.21,30.408,31.017,31.02,30.212,30.225,30.534,30.762,32.928,30.323,30.872,30.568,31.386,30.603,30.86,30.094,30.88,30.062,30.29,30.616,31.183,30.409,30.716,31.528,30.505,30.914,30.88,30.447,30.959,29.806,31.602,30.445,30.407,31.431,30.348,31.698,31.071,31.009,30.937,30.778,31.139,31.338,30.843
149,Karnataka,GADAG,25.21,25.062,26.218,25.158,25.209,24.871,25.365,25.43,24.638,25.351,25.124,25.199,25.493,25.715,25.007,25.278,25.365,26.059,25.405,25.027,24.867,24.962,25.353,25.158,24.983,26.226,25.349,25.593,26.181,25.294,25.255,25.536,25.826,26.25,25.378,25.516,25.323,25.151,25.345,25.458,25.477,25.162,25.616,24.784,25.602,26.202,25.211,25.951,25.28,25.716,25.382,25.187
150,Maharashtra,GADCHIROLI,27.482,27.581,28.949,28.084,28.757,28.123,28.247,28.384,27.769,29.003,27.719,27.856,28.49,28.624,27.553,27.203,27.865,29.037,28.35,27.916,26.882,28.162,28.27,28.567,27.331,29.012,28.582,28.61,28.833,27.55,27.793,27.773,28.502,28.6,28.45,28.546,28.142,28.329,27.819,29.233,28.467,27.953,28.025,27.177,28.861,28.38,28.295,28.242,27.699,28.65,27.58,27.695
151,Odisha,GAJAPATI,28.334,27.733,29.128,28.631,28.994,28.087,28.128,28.521,28.694,29.116,27.849,28.61,28.88,28.843,28.849,28.328,28.496,29.53,28.834,28.357,28.025,27.402,28.335,28.467,27.417,28.767,28.113,28.818,29.048,28.205,28.187,27.632,28.078,28.46,28.398,28.508,27.49,28.33,28.042,28.876,29.078,28.329,28.223,28.349,28.147,28.771,28.532,28.225,28.365,28.342,28.384,28.525
152,Gujarat,GANDHINAGAR,29.059,28.896,30.003,28.71,30.068,28.729,27.901,28.521,29.058,29.998,29.48,29.452,30.032,29.407,28.395,29.383,29.666,31.654,30.258,29.518,29.212,29.851,29.822,30.236,28.172,30.498,29.504,29.096,30.135,29.716,30.05,29.151,29.785,29.223,29.39,29.204,28.856,29.654,29.222,30.646,30.144,29.819,30.114,29.171,30.457,30.502,30.236,29.756,29.792,30.216,30.177,29.833
153,Rajasthan,GANGANAGAR,31.163,31.139,31.253,31.882,31.541,30.74,30.48,30.341,30.745,32.255,32.164,32.232,31.994,31.327,31.822,31.853,31.454,33.454,32.018,31.787,31.793,32.715,31.375,32.144,31.377,32.24,31.159,31.627,32.427,32.537,32.285,31.219,33.136,31.635,32.649,32.733,32.16,32.224,31.663,32.973,31.54,31.646,32.383,32.204,32.204,31.282,32.247,31.818,31.821,32.799,32.532,32.234
154,Odisha,GANJAM,28.19,27.569,29.07,28.693,29.149,28.299,27.787,28.154,28.358,29.029,27.496,28.623,28.992,28.654,28.562,28.253,28.442,29.466,28.807,28.449,27.797,27.273,28.162,28.191,27.017,28.577,27.946,28.508,29.01,28.07,28.03,27.337,27.938,28.204,28.324,28.752,27.812,28.485,27.993,28.837,29.12,28.202,28.163,28.205,28.02,28.717,28.427,28.205,28.303,28.277,28.373,28.523
155,Jharkhand,GARHWA,28.144,26.786,28.996,28.337,28.163,27.812,27.538,27.92,27.932,29.267,28.107,28.484,28.538,28.809,26.923,27.67,27.395,28.957,27.642,26.918,26.851,27.545,28.122,27.277,27.082,28.482,27.598,27.69,28.466,27.127,27.218,27.245,28.115,28.091,27.786,28.697,27.416,27.783,27.315,28.931,29.007,27.602,28.405,27.888,28.467,28.323,28.141,28.087,28.058,28.504,27.701,27.178
156,Chhattisgarh,GARIABAND,28.024,27.28,28.599,28.426,28.874,28.276,28.589,28.312,28.085,29.209,27.864,28.454,28.7,28.993,28.364,27.813,27.938,28.838,28.436,27.85,27.391,27.72,28.238,27.66,26.825,28.462,28.06,28.56,29.014,27.706,27.926,27.155,27.397,28.152,27.545,28.04,26.492,28.035,27.607,28.972,29.013,27.522,27.809,27.308,27.307,28.455,28.061,27.992,27.578,28.34,27.965,28.113
157,Bihar,GAYA,29.056,27.699,29.881,29.176,29.093,28.576,28.409,28.819,28.602,30.087,28.745,28.945,29.276,29.518,27.603,28.415,28.08,29.564,28.351,27.683,27.659,28.378,28.8,27.884,28.274,28.891,28.385,28.609,29.451,28.065,28.039,28.15,28.861,28.895,28.727,29.626,28.439,28.543,28.66,29.69,29.844,28.613,29.484,28.983,29.27,29.449,28.994,29.061,29.191,29.593,28.878,28.26
158,Uttar Pradesh,GHAZIABAD,30.49,29.484,30.804,30.798,30.793,29.468,29.83,29.486,29.848,31.019,30.374,30.96,30.84,30.242,30.275,30.418,30.697,32.968,30.296,30.888,30.583,31.317,30.571,30.85,30.269,30.74,30.114,30.256,30.604,31.309,30.205,30.634,31.628,30.589,30.902,30.994,30.557,30.99,30.017,31.579,30.365,30.495,31.57,30.569,31.803,30.946,31.16,30.976,30.971,31.347,31.409,30.93
159,Uttar Pradesh,GHAZIPUR,29.725,28.796,30.819,30.419,29.88,29.316,29.079,29.527,29.47,30.792,29.292,30.311,29.468,30.371,28.695,29.068,29.137,30.47,29.144,28.599,28.415,29.357,29.719,28.72,29.057,29.85,29.259,29.35,30.076,28.974,28.748,28.734,29.837,29.409,28.964,30.3,29.348,29.501,28.699,30.444,30.442,29.471,30.354,29.731,29.979,30.164,29.631,29.929,30.289,30.299,29.428,29.104
160,Gujarat,GIR SOMNATH,28.066,27.449,28.556,27.976,29.173,28.166,28.124,28.203,28.094,28.456,27.246,27.825,28.156,28.01,27.145,27.867,27.609,29.393,28.175,27.813,27.573,27.69,28.167,29.241,27.589,28.865,28.021,28.032,28.446,28.186,28.264,27.69,28.017,27.977,28.177,27.827,27.884,28.361,27.74,28.531,28.114,27.809,28.555,27.458,28.627,28.782,28.373,28.257,28.202,28.504,28.536,28.325
161,Jharkhand,GIRIDIH,28.079,26.992,28.588,27.743,27.953,28.019,28.155,28.101,27.872,28.935,28.233,28.354,28.9,29.019,26.975,27.933,27.823,28.357,27.776,27.629,27.581,28.458,28.418,28.506,28.002,28.154,28.046,28.406,29.224,27.825,28.036,28.155,28.355,28.533,28.118,28.795,27.928,28.116,28.383,29.198,29.258,28.011,28.998,28.476,28.759,28.799,28.567,28.57,28.769,29.217,28.721,28.369
162,Jharkhand,GODDA,28.846,27.923,29.299,28.428,28.482,29.097,29.001,28.94,29.526,29.825,29.553,29.535,29.994,30.349,28.966,28.871,28.949,29.479,29.553,29.233,29.339,29.508,29.829,29.498,30.166,29.349,29.546,29.856,30.521,29.411,29.836,29.768,29.601,29.879,29.464,29.984,29.7,29.437,29.612,30.102,30.082,29.342,30.034,29.95,29.815,29.894,29.805,30.123,30.457,30.579,30.302,30.213
163,Uttar Pradesh,GONDA,29.364,28.611,30.62,29.777,29.68,29.232,29.28,29.564,29.504,30.167,29.25,29.418,29.542,29.988,28.739,29.276,29.46,30.551,29.372,29.286,29.447,29.804,29.879,29.642,29.619,29.924,29.354,29.597,29.932,29.44,28.921,29.29,29.987,29.249,29.393,30.055,29.603,29.345,28.444,30.274,29.997,29.116,30.005,28.854,29.871,30.103,29.247,29.805,29.663,29.927,29.585,29.309
164,Maharashtra,GONDIA,27.217,27.12,28.643,28.05,28.596,28.152,27.961,28.077,27.84,28.758,27.681,27.867,28.45,28.656,27.4,27.253,27.812,28.995,28.262,27.974,26.405,28.005,28.027,28.362,26.892,28.973,28.465,28.22,28.688,27.409,27.718,27.819,28.433,28.501,28.469,28.495,28.648,28.277,27.536,29.133,28.552,27.427,27.877,27.047,28.737,28.085,28.334,28.275,27.583,28.611,27.568,27.451
165,Bihar,GOPALGANJ,29.61,28.85,30.279,29.814,29.57,29.384,29.386,29.571,29.462,30.483,29.108,30.096,29.169,30.137,28.827,29.12,29.373,29.847,29.437,29.2,29.349,29.527,29.759,28.969,29.27,29.266,29.356,29.396,30.155,28.94,28.834,28.902,29.775,29.5,29.244,30.352,29.91,29.359,29.22,30.542,30.531,29.981,30.664,30.243,29.893,30.344,29.778,30.278,30.413,30.644,30.042,29.38
166,Uttar Pradesh,GORAKHPUR,29.182,28.543,30.13,29.758,29.562,29.281,29.298,29.438,29.367,30.465,29.291,30.048,29.326,30.089,28.532,29.152,29.326,30.145,29.367,29.049,28.869,29.357,29.633,29.056,29.276,29.449,29.201,29.352,29.957,29.054,28.693,28.627,29.659,29.183,28.797,30.104,29.269,29.379,28.679,30.312,30.218,29.573,30.327,29.662,29.816,30.007,29.38,29.732,29.872,29.871,29.408,29.007
167,Karnataka,KALABURAGI,26.416,27.161,28.439,26.951,26.872,26.218,26.769,27.147,26.193,27.343,26.72,26.885,27.397,27.29,26.801,26.88,27.054,27.605,26.744,26.443,26.222,26.957,27.723,27.504,26.911,27.727,26.852,27.716,27.475,26.479,26.622,27.301,27.452,27.77,26.9,26.942,26.691,27.118,27.254,27.596,26.802,26.823,27.491,26.334,27.559,28.497,26.595,27.246,27.042,27.547,26.735,26.309
168,Jharkhand,GUMLA,26.826,25.631,27.616,26.79,27.35,27.146,27.05,27.009,26.892,28.008,27.139,27.3,27.609,27.913,26.275,27.148,26.829,27.817,27.328,27.135,26.922,27.144,27.443,27.301,26.756,27.686,27.258,27.434,27.862,26.748,26.85,26.783,27.43,27.454,27.234,27.884,26.678,27.161,26.787,28.358,28.388,27.027,27.796,27.282,27.914,27.872,27.716,27.589,27.463,28.036,27.449,26.988
169,Madhya Pradesh,GUNA,28.087,27.001,28.826,28.153,28.868,28.096,27.992,28.185,27.757,29.287,28.532,28.955,28.949,28.903,28.027,28.417,28.456,30.148,29.003,28.977,27.885,29.125,29.676,28.796,27.517,29.185,28.709,28.267,28.911,27.814,28.36,28.275,29.456,28.442,28.904,29.344,28.705,28.989,28.153,30.065,29.699,28.468,28.987,28.135,29.851,29.133,28.968,28.994,28.587,29.198,29.535,29.016
170,Andhra Pradesh,GUNTUR,28.571,29.182,30.886,29.656,29.436,28.618,28.89,29.674,28.497,30.229,29.172,29.522,29.683,29.208,29.809,29.009,29.682,29.96,29.11,28.799,28.836,28.757,29.414,29.755,29.546,29.672,29.025,30.287,29.61,29.088,28.43,29.49,29.736,29.53,29.522,29.691,29.474,28.936,29.099,30.095,28.832,29.724,29.848,28.715,30.271,29.964,29.243,28.982,29.634,29.981,29.296,29.027
171,Haryana,GURUGRAM,30.579,29.612,30.969,31.056,31.054,29.62,29.791,29.556,29.798,31.123,30.512,30.826,31.039,30.296,30.572,30.8,31.053,33.345,30.535,31.127,30.841,31.706,30.749,31.082,30.302,31.072,29.824,30.527,30.871,31.645,30.681,30.76,31.911,30.799,31.18,31.131,30.694,31.24,30.206,31.972,30.526,30.583,31.55,30.847,31.923,30.974,31.254,30.953,30.997,31.399,31.505,31.031
172,Madhya Pradesh,GWALIOR,30.148,28.618,30.93,30.299,30.183,29.533,29.699,29.391,29.6,31.22,30.08,30.733,30.927,30.314,29.931,30.086,30.177,32.552,30.587,30.628,30.35,31.456,31.161,31.13,30.672,31.0,30.479,30.277,31.156,30.518,30.337,30.158,31.687,30.578,30.89,30.748,30.744,30.796,29.621,31.866,31.317,30.334,31.378,30.302,31.953,31.266,31.019,30.948,30.639,30.986,31.585,31.171
173,Uttar Pradesh,HAMIRPUR,28.572,27.183,29.18,29.068,28.654,28.117,28.101,27.941,28.074,29.19,27.925,28.236,28.625,28.125,28.402,28.31,28.228,30.173,28.715,28.715,28.16,28.85,28.893,29.305,28.762,29.123,28.524,28.394,28.971,28.566,27.824,28.351,29.395,28.555,28.354,28.693,28.77,28.952,27.624,29.47,28.951,28.29,29.397,28.091,29.56,29.254,28.922,28.767,28.776,29.16,29.205,29.026
174,Rajasthan,HANUMANGARH,30.978,30.627,31.056,31.655,31.187,30.448,30.212,30.061,30.459,31.965,31.775,32.029,31.792,31.068,31.642,31.689,31.425,33.504,31.645,31.559,31.552,32.55,31.209,31.837,31.081,31.888,30.828,31.316,32.094,32.37,32.081,31.038,33.013,31.651,32.295,32.276,31.858,31.948,31.295,32.733,31.138,31.251,32.104,31.83,32.02,31.057,31.93,31.439,31.484,32.226,31.995,31.705
175,Uttar Pradesh,HAPUR,30.173,29.028,30.599,30.338,30.394,28.979,29.303,29.054,29.72,30.668,29.949,30.542,30.485,29.865,29.629,30.021,30.24,32.43,29.83,30.424,30.055,30.867,30.204,30.433,29.951,30.364,29.662,29.82,30.157,30.685,29.528,30.362,31.014,30.085,30.543,30.562,30.201,30.424,29.461,31.121,29.997,29.988,31.019,29.928,31.219,30.597,30.636,30.53,30.426,30.886,30.895,30.421
176,Madhya Pradesh,HARDA,27.067,26.274,27.515,26.788,27.835,27.149,26.906,27.255,26.867,27.996,26.949,27.807,27.766,28.369,26.869,27.463,27.233,28.277,27.958,27.321,26.392,27.414,28.29,27.683,26.245,28.98,27.781,27.323,28.277,26.719,27.406,27.058,27.873,27.167,27.309,27.688,27.133,27.478,27.115,28.278,28.006,26.535,26.949,26.148,28.005,27.439,27.426,27.346,26.678,27.461,27.499,27.127
177,Uttar Pradesh,HARDOI,29.922,28.815,30.92,30.125,30.109,29.61,29.736,29.844,29.658,30.735,29.2,29.722,30.083,30.179,29.551,29.676,29.874,31.443,30.105,29.773,29.975,30.488,30.258,30.275,30.429,30.537,29.881,30.003,30.421,30.101,29.232,29.873,30.769,29.881,29.946,30.591,30.365,29.997,29.034,30.867,30.246,29.542,30.394,28.931,30.337,30.546,29.894,30.175,29.691,30.302,30.239,30.019
178,Karnataka,HASSAN,22.591,22.597,23.45,22.883,22.921,22.195,22.966,22.792,22.453,22.856,22.702,22.542,22.813,23.255,22.837,23.127,23.204,23.755,23.209,22.871,22.775,22.819,23.319,23.218,23.008,23.328,22.873,23.767,23.724,23.395,23.059,23.111,23.344,23.767,23.007,23.14,23.233,22.969,23.379,23.296,23.453,23.051,23.432,22.673,23.324,23.734,23.238,23.759,23.103,23.676,23.533,23.848
179,Uttar Pradesh,HATHRAS,30.829,29.304,31.339,30.928,30.781,29.737,29.907,29.805,30.132,31.539,30.215,31.089,31.22,30.722,30.201,30.481,30.622,32.514,30.49,30.482,30.587,31.374,30.698,30.939,30.767,31.06,30.137,30.213,30.929,30.533,30.018,30.685,31.55,30.535,30.841,30.752,30.472,30.61,29.58,31.707,30.845,30.257,31.348,30.248,31.706,30.987,30.889,30.834,30.543,31.001,31.223,30.793
180,Karnataka,HAVERI,24.888,24.832,25.709,24.896,24.76,24.635,25.11,25.199,24.467,25.235,24.985,25.042,25.112,25.605,24.87,25.011,25.211,25.849,25.334,24.881,24.658,24.809,25.278,24.951,24.932,25.759,25.145,25.712,25.837,25.235,25.054,25.35,25.621,25.635,25.032,25.356,24.945,25.022,25.208,25.279,25.366,25.026,25.39,24.708,25.515,25.984,25.218,25.806,25.119,25.443,25.173,25.123
181,Jharkhand,HAZARIBAGH,27.905,26.443,28.69,27.557,28.132,27.706,27.707,27.739,27.409,28.852,27.805,27.734,28.298,28.476,26.483,27.59,27.203,28.331,27.4,27.121,27.01,27.802,27.936,27.695,27.44,27.96,27.675,27.938,28.647,27.335,27.332,27.565,27.941,28.045,27.779,28.466,27.268,27.685,27.783,28.837,28.997,27.689,28.634,28.034,28.535,28.593,28.276,28.167,28.284,28.743,28.135,27.568
182,Maharashtra,HINGOLI,27.133,28.263,28.673,27.412,28.614,27.428,27.815,28.106,27.557,28.961,27.804,27.98,28.667,28.268,27.883,28.125,28.052,29.195,28.11,27.346,27.176,28.149,28.465,28.445,27.21,29.04,28.539,28.452,28.764,27.588,27.928,27.896,27.712,27.923,28.294,28.539,28.002,27.771,28.08,29.201,28.447,27.885,28.268,27.053,29.246,29.049,28.236,28.528,27.734,28.512,28.285,28.009
183,Haryana,HISAR,30.704,29.813,30.89,31.141,30.768,30.029,29.907,29.757,29.956,31.265,31.026,31.425,31.353,30.636,30.922,30.989,31.095,33.234,30.91,31.033,30.943,31.826,30.85,31.208,30.475,31.084,30.128,30.71,31.349,31.591,31.081,30.666,32.132,31.08,31.346,31.379,31.155,31.365,30.463,32.01,30.427,30.665,31.582,31.032,31.867,30.783,31.373,30.91,30.885,31.418,31.431,31.07
184,Madhya Pradesh,NARMADAPURAM,26.595,25.789,27.19,26.64,27.364,26.94,26.764,26.889,26.446,27.674,26.634,27.358,27.135,28.0,26.702,26.855,26.785,27.947,27.59,26.881,25.906,26.819,28.111,27.295,25.801,28.361,27.624,27.046,27.931,26.437,27.137,26.937,27.887,27.214,27.228,27.74,27.367,27.382,26.79,28.163,28.004,26.635,26.959,26.225,27.964,27.307,27.415,27.031,26.384,27.487,27.721,27.052
185,Telangana,HYDERABAD,26.315,27.34,28.41,26.919,27.062,26.46,26.736,27.176,26.182,27.699,26.775,26.953,27.226,27.223,26.886,26.868,27.211,27.578,26.987,26.416,26.12,26.691,27.701,27.644,26.64,27.883,27.362,27.759,27.761,26.685,26.551,27.117,27.24,27.469,26.991,27.205,27.304,27.279,27.216,27.891,27.446,27.239,27.375,26.499,27.932,28.527,26.779,27.222,26.798,27.36,26.434,26.099
186,Madhya Pradesh,INDORE,27.01,26.567,27.477,26.062,27.643,26.963,26.51,26.747,26.705,27.769,26.844,27.694,27.83,27.921,26.624,27.521,27.162,28.708,28.021,27.344,26.583,27.748,28.106,27.424,26.27,28.583,27.395,27.06,28.046,26.912,27.674,27.205,27.506,27.213,27.298,27.831,26.951,27.249,26.995,27.9,27.851,26.228,26.876,25.9,27.872,27.152,27.432,27.286,26.972,27.501,27.333,27.287
187,Madhya Pradesh,JABALPUR,27.644,26.636,28.439,28.207,28.271,28.075,27.799,27.703,27.393,29.072,27.752,28.116,28.162,28.861,27.656,27.822,27.955,28.607,28.406,28.089,27.061,27.832,28.566,28.223,26.823,28.598,28.333,27.977,28.708,27.36,27.39,27.307,27.889,28.094,26.987,28.468,28.216,28.448,27.643,29.274,29.071,27.664,28.412,27.535,29.042,28.678,28.529,28.489,27.929,28.97,28.454,27.97
188,Odisha,JAGATSINGHAPUR,29.01,28.177,29.319,29.161,29.395,28.535,28.572,28.172,29.012,29.725,29.0,29.079,29.343,29.318,28.616,28.225,28.404,29.14,28.715,28.529,28.927,28.931,28.656,28.368,28.236,28.929,28.817,28.633,29.697,28.716,29.217,28.662,29.502,29.131,29.376,29.577,28.755,29.447,28.897,29.605,29.66,28.82,29.304,28.958,29.326,29.543,29.108,29.357,29.088,29.064,29.401,29.327
189,Telangana,JAGTIAL,27.444,28.035,29.164,28.095,28.78,28.034,28.426,28.637,27.753,29.337,28.14,28.267,28.411,28.275,27.772,27.611,28.071,29.082,28.201,27.523,27.378,28.001,28.926,28.928,27.646,29.267,28.925,28.958,29.096,27.96,27.888,28.047,28.56,28.777,28.633,28.726,28.388,28.159,28.365,29.464,28.685,28.42,28.471,27.555,29.323,29.223,28.344,28.475,28.011,28.948,28.032,27.875
190,Bihar,JEHANABAD,29.726,28.615,30.539,30.294,29.69,29.311,29.186,29.624,29.483,30.866,29.206,30.097,29.838,30.272,28.562,29.04,28.856,30.249,28.98,28.281,28.409,29.164,29.629,28.509,29.067,29.118,29.1,29.231,30.246,28.796,28.729,28.797,29.655,29.628,29.468,30.484,29.516,29.299,29.541,30.439,30.582,29.577,30.388,29.946,30.018,30.255,29.566,29.938,29.974,30.375,29.807,29.034
191,Rajasthan,JAIPUR,30.123,28.908,30.054,30.124,30.245,28.877,29.131,28.871,29.297,30.767,30.519,30.476,30.278,29.912,30.3,30.404,30.648,32.389,30.461,30.545,29.953,31.078,30.215,30.376,29.462,31.063,29.642,30.092,30.429,30.761,30.738,29.931,32.318,30.462,30.843,30.401,30.063,30.343,29.705,31.727,30.405,29.994,30.913,30.489,31.355,30.493,30.728,30.365,30.038,30.778,31.063,30.354
192,Rajasthan,JAISALMER,31.397,30.976,30.888,31.014,32.266,30.815,30.781,30.889,30.933,32.209,32.566,32.391,32.189,31.978,30.972,31.147,31.302,32.788,32.49,31.933,31.44,32.328,31.389,31.941,30.489,32.475,31.316,31.682,32.729,31.859,31.887,31.296,32.489,30.885,32.398,32.187,31.555,32.178,31.723,32.802,31.933,31.884,31.866,32.099,32.6,32.006,32.568,32.083,31.83,33.325,33.496,32.664
193,Odisha,JAJPUR,28.697,27.783,29.231,28.908,29.162,28.347,28.447,28.116,28.877,29.572,28.843,28.894,29.183,29.115,28.311,27.92,28.197,28.799,28.469,28.432,28.616,28.709,28.321,27.999,27.851,28.476,28.547,28.328,29.431,28.437,28.913,28.435,29.287,28.857,29.12,29.37,28.366,29.188,28.655,29.356,29.423,28.546,29.081,28.682,29.061,29.288,28.847,29.106,28.813,28.814,29.159,29.065
194,Uttar Pradesh,JALAUN,30.209,28.632,31.096,30.547,30.082,29.529,29.809,29.469,29.467,30.871,29.348,29.971,30.646,30.051,29.875,29.912,29.871,32.16,30.491,30.445,29.918,30.727,30.599,30.907,30.387,30.628,30.275,30.004,30.678,30.252,29.495,29.791,31.271,30.17,30.386,30.608,30.519,30.579,29.298,31.369,30.776,29.907,30.95,29.566,31.36,31.097,30.667,30.433,30.331,30.735,31.007,30.779
195,Maharashtra,JALGAON,26.784,27.293,27.716,26.784,27.966,26.98,26.794,27.17,27.135,27.914,27.01,27.391,27.823,27.918,27.261,27.553,27.36,28.41,27.708,26.998,26.592,27.116,27.809,27.509,26.311,28.318,27.686,27.568,28.046,27.075,27.403,27.215,27.394,27.15,27.237,27.819,27.267,27.551,27.355,28.199,27.979,27.047,27.036,26.115,28.268,28.247,27.65,27.681,27.31,27.893,27.616,27.651
196,Maharashtra,JALNA,26.152,27.035,27.518,26.236,27.319,26.428,26.367,26.711,26.485,27.448,26.532,26.816,27.403,27.19,26.739,26.761,26.534,27.666,26.67,26.044,25.876,26.841,27.145,27.015,25.893,27.905,27.181,27.134,27.201,26.199,26.599,26.804,26.806,26.817,26.984,27.371,26.851,26.954,26.867,27.879,27.415,26.866,27.183,25.92,28.014,27.908,27.114,27.159,26.584,27.192,27.039,26.997
197,Rajasthan,JALORE,28.354,27.499,28.405,27.391,29.049,27.215,27.167,27.032,27.479,28.803,29.101,28.794,28.628,28.515,27.384,27.92,28.125,30.107,29.489,28.33,27.527,28.394,27.88,28.014,25.842,28.954,27.894,27.813,28.926,28.431,28.615,27.788,28.696,27.709,27.849,28.061,27.405,28.607,27.952,29.224,28.526,28.426,28.493,28.1,28.92,28.764,28.914,28.268,28.34,29.231,29.153,28.558
198,Gujarat,JAMNAGAR,28.916,28.365,29.572,28.454,30.3,28.87,28.782,28.683,28.617,29.263,29.126,29.134,29.6,29.479,28.443,29.007,28.927,30.876,29.799,28.974,29.135,29.288,29.273,30.189,28.554,30.411,29.473,29.521,29.773,29.466,29.511,28.992,29.204,29.168,29.306,29.102,29.065,29.702,29.095,29.707,29.412,28.974,29.684,28.968,29.832,30.009,29.647,29.39,29.614,29.971,29.983,29.746
199,Jharkhand,JAMTARA,28.682,27.781,28.933,27.787,28.072,28.336,28.545,28.347,28.353,29.202,28.84,29.012,29.439,29.379,27.611,28.376,28.535,28.789,28.516,28.207,28.274,28.89,28.983,28.82,29.2,28.755,28.681,29.087,29.829,28.655,28.917,28.752,28.803,28.878,28.488,28.982,28.556,28.54,28.797,29.238,29.431,28.37,29.194,28.858,29.178,29.137,28.972,29.175,29.377,29.804,29.562,29.159
