FID,STATE,DISTRICT,1970 Avg Temp,1971 Avg Temp,1972 Avg Temp,1973 Avg Temp,1974 Avg Temp,1975 Avg Temp,1976 Avg Temp,1977 Avg Temp,1978 Avg Temp,1979 Avg Temp,1980 Avg Temp,1981 Avg Temp,1982 Avg Temp,1983 Avg Temp,1984 Avg Temp,1985 Avg Temp,1986 Avg Temp,1987 Avg Temp,1988 Avg Temp,1989 Avg Temp,1990 Avg Temp,1991 Avg Temp,1992 Avg Temp,1993 Avg Temp,1994 Avg Temp,1995 Avg Temp,1996 Avg Temp,1997 Avg Temp,1998 Avg Temp,1999 Avg Temp,2000 Avg Temp,2001 Avg Temp,2002 Avg Temp,2003 Avg Temp,2004 Avg Temp,2005 Avg Temp,2006 Avg Temp,2007 Avg Temp,2008 Avg Temp,2009 Avg Temp,2010 Avg Temp,2011 Avg Temp,2012 Avg Temp,2013 Avg Temp,2014 Avg Temp,2015 Avg Temp,2016 Avg Temp,2017 Avg Temp,2018 Avg Temp,2019 Avg Temp,2020 Avg Temp,2021 Avg Temp
393,Uttar Pradesh,SHAHJAHANPUR,28.228,26.504,27.853,28.556,28.848,28.569,26.91,27.473,27.762,27.399,28.699,27.014,26.005,26.344,28.598,28.819,27.237,27.643,28.606,27.642,26.72,28.158,27.243,27.288,28.243,28.075,28.177,26.759,27.243,28.804,27.538,27.663,28.227,27.933,28.92,28.022,27.844,27.706,28.079,28.099,30.134,27.706,27.757,27.847,26.707,27.356,28.909,28.156,28.025,27.754,26.328,27.51
394,Madhya Pradesh,SHAJAPUR,29.783,29.155,29.375,30.684,30.07,29.381,29.267,29.993,29.781,28.654,30.403,29.907,28.139,28.455,29.977,30.451,29.034,29.453,30.525,29.456,28.9,29.733,29.403,29.756,29.994,29.632,29.98,28.428,29.86,29.971,29.213,29.839,30.768,30.349,30.519,29.781,29.713,30.154,29.649,30.586,31.56,29.827,29.562,29.683,29.095,29.156,30.295,30.071,30.936,29.837,29.224,29.7
395,Uttar Pradesh,SHAMLI,26.169,25.401,25.989,26.802,27.118,26.523,24.802,25.826,25.456,25.121,26.743,25.483,23.443,23.75,27.117,27.155,25.021,25.334,26.891,25.61,24.899,25.739,25.321,25.595,25.959,25.518,26.011,24.339,25.838,26.982,26.166,25.88,27.037,26.38,27.645,25.947,26.134,26.054,25.941,26.45,28.528,26.071,26.09,26.579,25.083,25.602,27.149,27.011,27.225,25.703,24.924,26.016
396,Bihar,SHEIKHPURA,29.049,26.551,29.008,29.338,29.167,29.267,28.359,28.734,28.002,29.6,29.508,27.395,28.156,27.759,29.131,29.658,28.203,28.83,28.858,28.495,27.553,28.838,29.176,27.518,28.795,29.802,29.161,27.879,28.28,29.408,28.16,28.574,28.419,28.465,29.156,29.294,28.98,28.364,28.967,28.859,30.448,28.36,29.065,28.441,29.252,28.731,29.72,28.875,28.924,29.334,27.559,28.741
397,Bihar,SHEOHAR,27.882,25.032,28.046,27.441,27.558,27.521,26.893,27.135,26.372,27.685,27.058,25.779,26.004,25.385,27.254,27.491,26.111,26.905,26.757,26.494,25.966,26.822,27.119,25.47,26.873,27.786,27.282,25.748,26.687,27.583,26.073,26.636,26.512,26.787,27.283,27.733,27.451,26.574,26.905,27.067,29.038,26.79,27.721,27.599,27.729,27.467,28.452,27.073,27.106,27.583,25.754,27.086
398,Madhya Pradesh,SHEOPUR,29.337,29.043,29.202,30.177,30.227,29.355,28.784,29.269,29.375,28.063,30.179,29.406,27.217,27.232,30.16,30.348,28.708,28.978,30.245,29.094,29.061,30.122,29.205,29.222,29.979,29.139,29.412,27.859,29.1,30.296,29.816,29.359,30.746,30.291,31.122,29.038,30.404,30.62,30.096,30.412,32.504,30.156,29.553,29.806,28.8,29.077,30.598,30.323,30.754,29.414,28.712,29.4
399,Karnataka,SHIAMOGGA,26.967,26.784,26.914,27.905,27.16,26.972,26.702,27.293,26.61,26.928,26.879,26.881,26.586,27.35,27.041,27.344,27.766,27.041,27.457,27.012,26.315,27.256,27.184,26.844,27.006,27.031,27.28,27.143,28.31,27.108,26.974,26.726,27.413,27.591,26.741,27.146,26.171,27.441,26.578,27.42,27.838,26.799,27.069,27.165,27.097,27.157,28.314,27.764,27.101,27.576,27.467,27.15
400,Madhya Pradesh,SHIVPURI,29.338,28.856,29.116,29.937,30.131,29.107,28.807,29.387,29.518,28.033,30.466,29.561,27.381,27.421,29.962,30.383,28.799,29.151,30.273,29.168,29.374,29.937,29.164,29.224,29.954,28.937,29.468,28.003,29.07,30.34,29.462,29.336,30.685,29.871,31.046,29.351,30.38,30.306,30.106,30.258,32.444,30.279,29.669,29.781,28.69,29.101,30.704,30.395,30.788,29.421,28.821,29.438
401,Uttar Pradesh,SHRAVASTI,28.57,26.215,28.499,28.967,29.082,29.015,27.352,27.843,27.872,27.804,29.157,27.299,26.8,26.581,28.683,29.217,27.559,28.077,28.351,27.996,26.97,28.494,28.066,27.281,28.395,29.186,28.59,27.147,27.45,29.062,27.554,27.796,28.29,28.617,29.232,28.762,27.975,27.675,27.868,28.148,29.823,27.648,27.531,27.428,26.76,27.336,28.77,28.1,27.941,28.22,26.573,27.555
402,Uttar Pradesh,SIDDHARTH NAGAR,28.447,26.229,28.802,28.996,29.062,28.805,27.577,27.73,27.83,28.211,29.215,27.21,27.05,26.726,28.479,28.951,27.644,28.131,28.224,27.997,26.927,28.339,28.147,27.288,28.35,28.668,28.532,27.077,27.546,28.957,27.375,27.76,28.05,28.369,28.758,28.879,27.9,27.675,27.994,28.208,30.028,27.717,28.004,28.089,27.346,27.578,28.979,28.17,28.082,28.342,26.569,27.612
403,Telangana,SIDDIPET,31.16,30.212,31.137,32.77,31.237,31.579,31.119,30.921,31.314,31.0,32.251,31.167,30.813,31.66,31.433,31.676,31.498,30.691,31.659,30.918,29.871,31.698,31.323,31.461,31.84,30.478,31.477,30.286,32.084,31.253,30.961,31.395,31.946,32.242,31.22,30.952,30.387,31.046,30.661,31.643,32.666,30.912,31.854,31.809,30.586,31.016,32.719,31.816,31.261,32.163,30.855,30.142
404,Madhya Pradesh,SIDHI,29.886,28.158,29.384,30.47,30.522,30.248,29.098,29.461,29.049,28.442,30.456,29.293,27.921,28.256,29.81,30.66,28.958,29.333,30.057,29.399,28.437,29.605,29.521,29.367,29.346,29.229,29.853,28.526,29.233,30.482,29.45,29.319,30.019,30.011,30.181,29.424,29.182,29.074,29.736,29.955,31.803,29.844,29.532,29.59,28.787,28.935,30.597,30.481,30.347,29.923,28.097,28.996
405,Rajasthan,SIKAR,28.395,27.53,27.411,28.207,28.069,27.209,26.412,27.513,28.088,26.548,27.947,28.133,24.658,25.859,28.848,29.775,27.824,27.528,29.168,27.35,27.331,27.775,27.438,27.947,28.238,27.439,28.141,26.458,27.644,28.888,28.519,28.392,29.666,28.463,29.656,27.391,28.914,28.445,28.352,29.286,31.562,28.638,28.029,28.613,27.184,27.898,29.446,29.301,29.567,28.136,27.335,28.179
406,Jharkhand,SIMDEGA,29.177,27.005,29.577,29.707,29.464,29.775,28.46,28.683,28.827,29.155,30.379,28.133,28.219,28.407,29.454,29.633,28.137,28.493,28.856,29.321,27.668,29.441,28.816,28.673,29.203,28.37,29.558,28.429,27.839,29.442,29.109,28.4,29.387,29.049,29.465,29.221,28.146,28.271,28.757,29.395,30.967,28.623,29.28,28.921,28.262,28.604,30.173,29.893,28.846,29.118,26.966,28.503
407,Maharashtra,SINDHUDURG,28.177,28.249,28.103,29.109,28.589,28.159,27.844,28.875,28.047,28.306,28.873,28.69,27.884,27.544,29.215,28.652,28.723,28.519,28.55,28.465,27.699,28.625,28.123,28.064,28.633,28.217,28.486,28.219,28.83,28.076,27.789,28.009,29.002,28.84,28.493,28.309,27.982,28.84,28.239,29.298,29.813,28.549,28.217,28.426,28.617,28.384,29.352,28.719,28.87,28.794,29.096,28.639
408,Madhya Pradesh,SINGRAULI,29.841,27.896,29.299,30.148,30.294,30.139,28.976,29.248,28.939,28.621,30.414,29.092,27.876,28.07,29.558,30.371,28.758,29.083,29.766,29.033,28.057,29.435,29.412,29.09,29.155,29.155,29.618,28.301,28.906,30.289,29.156,29.115,29.92,29.761,29.991,29.756,28.982,28.878,29.427,29.715,31.594,29.521,29.453,29.364,28.641,28.894,30.434,30.19,29.851,29.758,27.565,28.675
409,Rajasthan,SIROHI,29.131,28.149,27.804,29.174,28.285,27.002,25.619,28.091,27.883,26.823,28.711,28.508,26.264,26.436,28.036,28.425,27.613,27.811,29.132,28.012,27.162,27.182,26.579,26.685,27.369,26.741,28.486,26.774,28.406,28.184,27.592,27.818,28.736,28.396,28.813,27.492,27.125,28.407,27.531,28.9,30.338,28.334,27.89,28.137,27.703,28.579,29.021,28.812,29.438,28.319,27.999,28.473
410,Haryana,SIRSA,26.923,26.866,26.111,27.061,27.197,26.424,25.387,26.392,26.121,25.276,26.971,26.586,24.145,23.972,27.199,27.291,25.111,25.172,27.035,25.183,25.253,25.136,25.086,25.725,26.107,25.162,25.701,24.07,25.86,26.95,26.852,26.247,27.487,26.213,27.696,25.502,27.247,26.673,26.469,26.817,29.268,25.997,25.508,26.215,24.657,25.364,27.136,27.045,27.285,25.609,24.887,26.359
411,Bihar,SITAMARHI,27.718,24.8,28.001,27.315,27.416,27.334,26.749,26.961,26.214,27.539,26.902,25.681,25.91,25.244,27.115,27.367,25.988,26.778,26.638,26.438,25.846,26.674,27.174,25.338,26.761,27.691,27.158,25.608,26.585,27.516,25.996,26.558,26.409,26.617,27.149,27.54,27.312,26.503,26.818,26.974,28.882,26.673,27.616,27.484,27.643,27.35,28.311,26.908,27.018,27.468,25.69,26.985
412,Uttar Pradesh,SITAPUR,28.444,26.357,28.243,28.905,29.069,28.96,27.385,27.817,27.931,27.689,29.092,27.208,26.383,26.518,28.623,29.157,27.471,28.036,28.653,27.909,26.949,28.485,27.7,27.371,28.378,29.013,28.467,27.079,27.405,29.09,27.771,27.767,28.344,28.494,29.217,28.571,28.053,27.797,28.139,28.282,30.086,27.813,27.675,27.603,26.721,27.491,28.927,28.224,27.984,28.091,26.562,27.552
413,Tamil Nadu,SIVAGANGA,29.913,29.631,28.967,30.473,29.816,30.159,29.516,29.868,30.351,30.577,30.335,30.424,30.397,31.079,29.792,30.858,30.537,30.56,30.644,30.327,30.676,30.868,29.669,30.344,29.712,29.628,30.275,30.315,31.202,29.899,30.336,30.399,30.54,30.616,30.313,30.277,30.374,30.527,29.721,30.427,31.307,30.189,30.782,31.267,30.509,29.906,31.291,31.199,30.417,31.613,31.081,30.483
414,Bihar,SIWAN,28.842,26.77,28.914,28.807,28.913,28.477,27.369,27.854,27.322,28.554,28.39,26.235,26.616,26.264,27.983,28.19,27.023,27.752,27.512,27.184,26.111,27.697,27.874,26.261,27.68,28.48,28.169,26.552,27.465,28.378,26.766,27.295,27.346,27.676,28.092,28.511,28.165,27.307,27.525,27.72,29.651,27.377,28.289,28.212,27.8,27.649,29.013,27.647,27.884,28.236,26.309,27.402
415,Maharashtra,SOLAPUR,30.417,30.098,30.638,31.986,30.354,30.525,29.875,30.372,30.149,30.898,30.749,30.36,29.849,30.423,30.834,30.601,30.714,30.045,30.496,29.8,29.11,30.512,30.705,30.149,30.292,29.652,30.067,29.523,30.994,29.475,29.57,30.145,31.144,31.144,30.472,30.172,29.521,30.327,29.664,30.896,31.495,29.843,30.271,30.696,29.911,29.801,31.647,30.67,30.731,31.191,30.538,29.463
416,Uttar Pradesh,SONBHADARA,29.93,27.643,29.374,30.011,29.972,29.808,28.506,29.068,28.709,29.078,30.344,28.786,27.882,27.76,29.118,29.822,28.284,29.034,29.314,28.41,27.112,28.897,28.947,28.128,28.581,28.907,29.123,27.855,28.466,29.728,28.531,28.511,29.256,29.128,29.524,29.586,28.592,28.423,29.027,29.199,31.168,29.071,29.084,28.954,28.3,28.64,30.108,29.583,29.257,29.362,27.105,28.189
417,Odisha,SUBARNAPUR,31.565,30.045,32.08,32.563,32.202,32.773,30.226,30.28,30.974,31.162,31.949,30.734,30.336,30.855,31.414,31.233,30.063,30.261,30.48,31.1,29.075,31.092,30.433,30.447,30.588,29.208,30.562,30.333,30.628,31.067,31.3,30.38,29.952,31.269,30.391,30.49,29.372,30.133,30.474,31.041,31.97,29.876,30.54,30.595,29.254,30.255,31.199,31.104,30.305,30.618,28.959,30.511
418,Haryana,SONIPAT,27.419,27.239,27.49,28.177,28.579,27.889,26.323,27.271,27.333,26.465,28.378,27.48,24.945,25.54,28.923,28.976,26.886,27.253,28.881,27.366,27.089,27.512,27.184,27.639,27.763,27.31,27.671,26.393,27.876,28.925,28.481,27.715,29.101,28.143,29.069,27.697,28.027,27.939,27.897,28.366,30.587,27.423,27.284,27.894,26.472,27.032,28.62,28.543,28.634,27.082,26.191,27.236
419,Andhra Pradesh,SRIKAKULAM,29.77,28.204,29.567,29.815,29.741,29.816,29.107,29.155,29.799,29.554,29.847,29.234,29.575,29.849,29.509,29.978,29.192,28.809,29.963,29.502,28.758,29.84,28.91,29.454,29.898,29.419,29.277,29.148,29.903,30.094,29.562,29.672,29.241,29.892,29.326,29.629,28.785,29.345,29.497,29.732,30.146,29.045,29.598,29.7,29.053,29.53,29.908,29.879,29.345,29.781,28.96,29.706
420,Uttar Pradesh,SANT KABEER NAGAR,28.615,26.464,28.853,29.141,29.273,28.894,27.776,27.916,27.941,28.538,29.395,27.381,27.16,26.916,28.586,29.099,27.801,28.273,28.37,28.037,26.975,28.297,28.26,27.287,28.448,28.792,28.686,27.227,27.991,29.04,27.418,27.839,28.05,28.295,28.679,29.12,27.925,27.879,28.242,28.356,30.247,27.992,28.334,28.601,27.625,27.843,29.221,28.285,28.226,28.471,26.686,27.685
421,Chhattisgarh,SUKMA,29.935,28.31,29.927,31.178,30.147,30.605,29.653,29.019,29.551,29.446,30.476,29.188,29.669,29.916,29.509,30.153,29.407,28.703,30.026,29.86,28.532,30.089,30.096,29.426,29.945,28.725,29.488,28.505,29.828,28.972,29.308,29.315,30.037,30.237,29.454,29.897,28.889,29.698,29.245,29.671,30.407,28.941,29.88,29.61,29.219,29.216,30.309,29.894,29.454,30.337,29.213,29.044
422,Odisha,SUNDERGARH,30.269,28.246,30.811,31.023,30.711,31.095,29.502,29.83,29.968,30.467,31.722,29.432,29.43,29.781,30.43,30.624,29.249,29.617,29.804,30.392,28.659,30.541,29.842,29.73,30.157,29.144,30.319,29.378,29.099,30.381,30.427,29.345,30.481,30.052,30.295,30.102,29.128,29.451,29.786,30.557,31.9,29.513,30.308,29.981,29.236,29.593,31.126,30.9,29.802,30.07,28.004,29.623
423,Bihar,SUPAUL,27.446,24.602,27.55,27.102,26.807,27.215,26.856,26.699,26.28,27.919,27.219,25.979,26.796,26.039,27.598,27.596,26.598,27.333,27.489,27.239,26.082,26.949,27.957,26.247,27.42,28.434,27.763,26.393,26.878,28.031,26.804,27.275,26.868,26.626,27.562,27.504,27.326,27.41,27.36,27.488,28.662,26.869,27.599,27.044,28.166,27.292,27.917,27.188,27.44,27.641,26.411,27.846
424,Chhattisgarh,SURAJPUR,28.943,27.108,28.92,29.689,29.434,29.329,28.301,28.698,28.589,28.485,30.228,28.323,27.586,27.822,28.819,29.418,27.888,27.996,28.688,28.523,27.115,28.814,28.516,28.254,28.649,28.053,28.823,27.718,27.418,29.365,28.516,28.23,29.3,29.087,29.186,28.752,28.171,28.186,28.339,28.86,30.645,28.398,28.683,28.343,27.707,28.051,29.497,29.431,28.746,28.792,26.4,27.652
425,Gujarat,SURAT,30.002,29.927,29.764,30.48,30.34,29.775,29.575,30.591,29.526,29.465,30.315,30.375,29.203,28.855,30.655,30.447,30.309,30.513,30.331,30.044,29.339,30.028,29.448,29.86,30.416,29.686,30.809,29.609,30.835,30.061,29.764,29.753,30.439,29.997,30.608,29.895,29.867,30.616,30.048,30.928,31.615,30.389,29.836,30.425,30.354,30.65,31.388,30.871,31.148,30.549,30.629,30.771
426,Gujarat,SURENDRA NAGAR,30.171,30.085,29.312,30.44,30.268,29.537,28.84,30.408,29.499,29.164,30.65,30.114,28.741,28.586,30.196,30.177,30.192,30.213,30.64,29.863,29.567,30.211,29.406,29.899,30.659,29.365,30.685,29.384,30.68,30.054,29.988,30.077,31.122,30.483,30.853,29.939,29.89,30.753,30.148,31.078,32.048,30.525,30.065,30.571,30.34,30.954,31.376,31.108,31.487,30.794,30.72,31.266
427,Chhattisgarh,SURGUJA,29.248,27.432,29.511,30.172,29.816,29.938,28.83,29.038,29.251,29.156,30.859,28.76,28.292,28.517,29.394,29.854,28.241,28.323,28.782,29.121,27.613,29.387,28.907,28.767,29.399,28.371,29.311,28.422,27.766,29.605,29.138,28.646,29.749,29.519,29.692,29.21,28.481,28.529,28.696,29.4,30.985,28.663,29.165,28.777,28.091,28.444,29.895,29.892,28.992,29.118,26.714,28.094
428,Telangana,SURYAPET,31.725,30.543,31.865,33.195,32.1,32.625,32.101,31.399,32.21,31.789,32.725,31.688,31.803,32.447,32.162,32.674,32.022,30.962,32.261,31.743,31.012,32.249,31.929,31.842,32.36,30.977,31.84,30.703,32.116,31.585,31.505,32.166,32.326,32.67,31.664,31.96,31.2,32.001,31.447,31.93,32.623,31.567,32.599,32.226,31.598,31.145,32.603,31.956,31.546,32.498,31.597,30.848
429,Uttar Pradesh,SULTANPUR,29.139,27.247,29.218,29.755,29.848,29.558,28.25,28.533,28.439,28.465,29.884,28.102,27.421,26.934,29.221,29.848,28.213,28.837,29.102,28.652,27.733,28.933,28.9,28.094,29.127,29.642,29.323,27.873,28.426,29.709,28.435,28.502,29.061,29.113,29.899,29.514,28.421,27.999,28.785,28.891,30.642,28.775,28.525,28.61,27.99,28.124,29.713,29.067,28.971,29.263,27.499,28.287
430,Gujarat,TAPI,29.838,29.589,29.678,30.647,30.219,29.592,29.36,30.54,29.456,29.368,30.403,29.766,28.853,28.866,30.202,30.045,29.975,30.022,29.897,29.504,28.653,29.407,29.083,29.36,29.768,28.996,30.122,29.119,30.377,29.528,29.28,29.279,29.874,29.363,29.947,29.358,29.012,30.102,29.729,30.487,31.229,29.831,29.364,30.116,29.783,30.043,30.996,30.426,30.848,30.287,30.204,30.29
431,Tamil Nadu,THENI,26.453,26.06,25.88,27.149,26.335,26.674,26.214,26.71,26.86,27.022,26.894,26.833,27.03,27.802,26.467,27.271,27.066,27.257,27.274,26.727,26.818,27.156,26.525,26.866,26.553,26.409,27.14,26.729,27.654,26.341,26.552,26.754,26.829,27.172,26.573,26.812,26.4,27.024,26.041,26.75,27.595,26.503,26.97,27.494,27.173,26.561,28.11,27.631,26.772,28.131,27.596,26.721
432,Maharashtra,THANE,28.216,28.478,28.001,28.913,28.599,27.895,27.897,29.167,27.906,27.859,28.874,28.599,27.851,27.584,29.101,28.672,28.695,28.688,28.543,28.183,27.668,28.524,27.916,28.234,28.603,28.431,28.805,28.327,29.039,28.352,28.232,28.457,29.587,28.853,29.286,28.813,28.353,29.142,28.495,29.454,29.866,28.857,28.338,28.857,28.496,29.068,29.509,29.293,29.519,29.071,29.041,29.111
433,Tamilnadu,THANJAVUR,29.942,29.742,29.033,30.511,29.913,30.081,29.617,29.647,30.185,30.638,30.224,30.289,30.255,30.976,29.796,30.857,30.239,30.439,30.596,30.384,30.499,30.998,29.635,30.3,29.996,29.864,30.133,30.031,31.036,29.771,30.244,30.294,30.524,30.526,30.106,30.286,30.321,30.53,29.903,30.374,31.12,30.196,30.962,31.231,30.403,29.992,31.173,31.281,30.541,31.58,31.005,30.727
434,Tamil Nadu,THE NILGIRIS,23.059,22.551,22.355,23.769,23.237,23.484,23.218,23.226,23.294,23.277,23.72,23.492,23.689,24.502,23.351,23.912,24.172,24.127,23.968,23.608,23.388,24.615,23.82,23.9,23.543,23.444,23.367,23.222,24.694,23.078,23.271,23.634,23.7,24.443,23.717,23.802,23.157,23.865,22.872,23.848,24.465,23.3,24.04,24.431,24.113,23.503,25.221,24.449,23.767,24.98,24.748,23.679
435,Tamil Nadu,THIRUVALLUR,30.59,30.104,29.625,31.145,30.35,31.056,30.6,30.381,30.754,30.699,30.954,30.834,30.681,31.318,30.44,31.379,30.616,30.794,31.184,30.855,30.606,31.327,30.075,30.85,30.742,30.124,30.72,30.481,31.448,30.39,30.56,30.884,31.102,31.409,30.5,30.89,30.897,31.017,30.527,30.873,31.553,30.712,31.645,31.525,30.946,30.636,31.609,31.881,31.044,32.017,31.139,31.009
436,Tamil Nadu,TUTICORIN,29.76,29.731,29.148,30.548,29.576,30.083,29.903,29.792,30.3,30.445,30.541,30.245,30.226,31.015,29.444,30.361,30.214,30.542,30.464,30.041,30.341,30.502,29.717,30.529,29.722,29.776,29.946,29.825,30.493,29.662,30.074,29.758,29.925,30.289,29.922,30.144,30.154,30.138,29.322,30.271,30.986,30.205,30.274,30.736,30.357,29.547,30.993,30.865,29.924,31.242,30.759,30.109
437,Madhya Pradesh,TIKAMGARH,29.622,28.864,29.054,30.055,30.23,29.409,28.929,29.546,29.625,28.358,30.656,29.72,27.714,27.848,29.988,30.767,29.172,29.62,30.769,29.232,29.384,29.919,29.163,29.392,30.034,28.95,29.722,28.306,29.3,30.516,29.337,29.409,30.49,29.574,31.068,29.489,30.266,30.019,30.232,30.171,32.263,30.294,29.769,29.837,28.523,29.202,30.952,30.521,30.768,29.525,28.896,29.543
438,Tamil Nadu,TIRUCHIRAPPALLI,30.69,30.265,29.725,31.358,30.459,30.945,30.285,30.795,31.036,31.183,31.01,31.237,31.208,31.964,30.512,31.746,31.423,31.664,31.403,31.25,31.391,32.0,30.763,31.177,30.448,30.533,30.813,30.734,31.719,30.295,30.96,30.984,31.212,31.409,30.871,30.999,30.899,31.256,30.356,31.095,31.989,30.719,31.497,31.956,31.116,30.653,32.183,32.069,31.19,32.515,31.848,31.287
439,Tamil Nadu,TIRUNELVELI,28.319,28.266,27.836,29.029,28.122,28.505,28.352,28.387,28.78,28.991,29.045,28.831,28.844,29.683,28.11,28.921,28.829,29.158,29.05,28.609,28.846,29.118,28.51,29.006,28.466,28.406,28.648,28.425,29.208,28.206,28.617,28.327,28.451,28.845,28.341,28.715,28.603,28.784,27.902,28.863,29.5,28.806,28.835,29.257,28.948,28.228,29.641,29.46,28.551,29.876,29.354,28.698
440,Tamil Nadu,TIRUPPUR,26.892,26.379,26.079,27.458,26.977,27.189,26.826,27.162,27.195,27.137,27.342,27.206,27.499,28.306,27.02,27.672,27.738,27.967,27.7,27.265,27.221,28.089,27.303,27.495,27.05,26.948,27.22,27.046,28.147,26.57,27.105,27.367,27.522,27.97,27.357,27.429,26.883,27.593,26.61,27.323,28.193,26.923,27.63,28.0,27.606,27.002,28.66,28.1,27.318,28.619,28.171,27.238
441,Tamil Nadu,TIRUVANNAMALAI,30.641,29.86,29.564,31.241,30.046,31.094,30.58,30.203,30.556,30.514,30.898,30.953,30.704,31.452,30.273,31.449,30.826,30.948,31.233,30.88,30.755,31.564,30.41,30.867,30.596,30.01,30.852,30.499,31.73,30.38,30.851,30.824,31.108,31.682,30.485,30.824,30.641,30.779,30.143,30.807,31.709,30.688,31.721,31.556,30.948,30.596,31.878,32.036,31.079,32.277,31.327,31.257
442,Rajasthan,TONK,29.995,29.157,28.969,30.227,29.988,29.125,28.454,28.962,29.157,28.078,29.838,29.423,26.846,26.995,30.32,30.528,29.247,29.054,30.685,29.191,28.856,29.979,29.189,29.314,30.046,29.332,29.586,27.828,29.403,30.486,30.111,29.622,31.061,30.284,31.089,28.927,30.261,30.731,29.803,30.904,32.784,30.24,29.683,30.119,29.005,29.552,30.745,30.514,31.012,29.567,28.76,29.458
443,Tamil Nadu,THIRUVALLUR,30.59,30.104,29.625,31.145,30.35,31.056,30.6,30.381,30.754,30.699,30.954,30.834,30.681,31.318,30.44,31.379,30.616,30.794,31.184,30.855,30.606,31.327,30.075,30.85,30.742,30.124,30.72,30.481,31.448,30.39,30.56,30.884,31.102,31.409,30.5,30.89,30.897,31.017,30.527,30.873,31.553,30.712,31.645,31.525,30.946,30.636,31.609,31.881,31.044,32.017,31.139,31.009
444,Karnataka,TUMAKURU,27.418,26.744,27.08,28.23,27.306,27.66,27.05,27.159,27.453,27.749,27.826,27.777,27.947,28.717,27.327,28.03,28.116,27.738,28.01,27.553,27.736,27.99,27.32,27.668,27.581,27.442,27.681,27.36,28.855,27.361,27.43,27.729,27.923,28.71,27.39,27.859,27.539,27.93,26.726,27.666,28.122,26.982,27.79,27.987,27.718,27.258,29.165,28.547,27.537,28.661,28.234,27.676
445,Rajasthan,UDAIPUR,29.203,28.248,27.866,29.15,28.458,27.458,26.851,28.451,28.065,27.122,28.901,28.356,26.474,26.639,28.574,28.716,27.907,28.141,29.307,28.061,27.333,27.837,27.233,27.417,28.152,27.108,29.075,26.818,28.582,28.263,27.724,28.305,29.426,29.003,29.467,28.113,28.102,28.838,27.973,29.232,30.622,28.57,28.132,28.429,27.882,28.707,29.302,29.003,29.631,28.454,28.116,28.425
446,Karnataka,UDUPI,26.906,26.681,26.815,27.831,27.33,26.866,26.676,27.375,26.585,26.944,26.812,26.72,26.309,27.064,26.963,27.218,27.607,26.982,27.25,26.92,26.163,27.18,26.939,26.756,26.713,26.976,27.278,27.188,28.262,27.122,26.818,26.531,27.292,27.478,26.642,26.987,26.151,27.333,26.617,27.437,27.765,26.742,26.993,27.137,27.144,27.037,28.036,27.377,27.06,27.39,27.483,27.583
447,Madhya Pradesh,UJJAIN,29.566,28.995,29.062,30.312,29.798,29.079,28.926,29.627,29.243,28.462,30.045,29.636,28.055,28.153,29.742,30.112,28.955,29.364,30.303,29.252,28.744,29.706,29.223,29.616,29.857,29.311,29.746,28.247,29.703,29.584,28.72,29.606,30.517,30.057,30.241,29.517,29.423,29.971,29.359,30.266,31.182,29.361,29.179,29.367,28.773,28.886,29.947,29.727,30.527,29.421,28.907,29.455
448,Madhya Pradesh,UMARIA,29.643,28.27,29.35,30.374,30.3,30.016,28.938,29.467,28.999,28.352,30.613,29.069,27.832,28.517,29.58,30.364,28.808,28.894,29.892,29.569,28.211,29.397,29.086,29.266,29.57,28.672,29.661,28.364,28.928,30.235,28.973,29.216,29.545,29.688,29.881,28.862,29.004,29.391,29.518,29.743,31.596,29.597,29.295,29.255,28.48,28.58,30.199,30.326,30.315,29.592,28.052,28.734
449,Uttar Pradesh,UNNAO,28.953,27.374,28.766,29.596,29.752,29.363,28.066,28.438,28.569,27.925,29.458,27.673,26.812,26.089,29.247,29.79,28.065,28.507,29.364,28.458,27.668,28.871,28.199,28.08,28.929,29.648,28.968,27.546,28.122,29.536,28.32,28.325,29.093,28.955,29.97,29.041,28.657,28.301,28.703,28.806,30.59,28.481,28.186,28.193,27.294,27.982,29.538,29.013,28.901,28.771,27.325,28.185
450,Chhattisgarh,KANKER,31.765,29.796,31.537,32.951,32.064,32.334,31.28,31.389,31.496,31.141,32.673,30.986,30.963,31.529,31.584,31.61,31.29,30.623,31.512,31.922,29.711,31.948,31.789,31.712,31.893,30.361,31.496,30.593,31.575,32.077,31.315,31.514,32.238,32.367,31.414,31.425,30.178,31.152,31.094,31.888,32.991,30.746,31.572,31.61,30.18,30.493,32.267,31.956,31.62,32.415,30.038,30.707
451,Karnataka,UTTARA KANNADA,27.804,27.785,27.779,28.809,28.233,27.928,27.705,28.488,27.487,27.845,28.284,28.124,27.463,27.526,28.634,28.431,28.699,28.024,28.36,28.079,27.343,28.366,27.974,27.828,28.413,27.992,28.34,28.183,29.045,27.994,27.814,27.81,28.691,28.814,28.175,28.33,27.775,28.855,27.914,28.782,29.273,28.185,28.233,28.41,28.379,28.479,29.381,28.812,28.453,28.695,28.714,28.299
