FID,STATE,DISTRICT,1970 Avg Temp,1971 Avg Temp,1972 Avg Temp,1973 Avg Temp,1974 Avg Temp,1975 Avg Temp,1976 Avg Temp,1977 Avg Temp,1978 Avg Temp,1979 Avg Temp,1980 Avg Temp,1981 Avg Temp,1982 Avg Temp,1983 Avg Temp,1984 Avg Temp,1985 Avg Temp,1986 Avg Temp,1987 Avg Temp,1988 Avg Temp,1989 Avg Temp,1990 Avg Temp,1991 Avg Temp,1992 Avg Temp,1993 Avg Temp,1994 Avg Temp,1995 Avg Temp,1996 Avg Temp,1997 Avg Temp,1998 Avg Temp,1999 Avg Temp,2000 Avg Temp,2001 Avg Temp,2002 Avg Temp,2003 Avg Temp,2004 Avg Temp,2005 Avg Temp,2006 Avg Temp,2007 Avg Temp,2008 Avg Temp,2009 Avg Temp,2010 Avg Temp,2011 Avg Temp,2012 Avg Temp,2013 Avg Temp,2014 Avg Temp,2015 Avg Temp,2016 Avg Temp,2017 Avg Temp,2018 Avg Temp,2019 Avg Temp,2020 Avg Temp,2021 Avg Temp
367,Madhya Pradesh,RATLAM,19.49,18.854,18.199,19.399,18.842,18.078,20.148,19.738,18.885,19.082,19.759,19.096,19.478,18.249,17.794,19.05,19.147,20.03,20.947,18.854,20.431,19.422,18.819,20.08,19.679,18.491,19.233,18.518,18.65,18.945,18.109,20.09,19.308,20.414,19.516,18.959,21.269,20.667,17.766,21.464,20.143,18.893,18.084,18.619,18.166,19.009,20.385,19.726,20.299,18.455,18.428,20.035
368,Maharashtra,RATNAGIRI,23.715,23.078,23.136,23.898,24.018,23.439,23.284,24.266,23.384,23.941,24.226,23.814,23.664,23.13,23.922,24.199,23.814,24.502,24.644,24.29,24.424,23.791,23.3,24.274,24.042,23.315,24.435,23.16,24.293,24.098,23.868,24.392,24.281,24.955,24.361,23.928,24.849,24.409,22.961,25.293,24.99,24.026,23.732,24.294,23.942,23.724,24.376,24.721,24.637,24.062,24.567,25.138
369,Odisha,RAYAGADA,23.355,23.015,21.922,23.109,22.4,22.289,21.57,22.977,22.935,23.367,24.233,22.718,24.08,23.762,23.561,23.457,22.465,22.331,23.51,22.849,23.307,23.558,22.166,22.935,23.035,21.792,23.113,22.235,23.645,22.846,23.023,22.863,21.955,23.222,21.692,22.98,22.433,22.697,22.568,23.889,22.682,21.956,22.649,23.007,22.355,22.242,23.911,22.979,22.463,22.109,22.866,23.183
370,Madhya Pradesh,REWA,17.173,16.909,16.253,18.766,16.685,17.128,18.065,17.368,16.381,17.156,17.68,17.77,17.649,16.465,16.535,17.496,17.561,18.062,18.012,16.633,18.336,17.764,17.011,18.408,18.215,17.092,17.989,17.176,17.738,18.024,17.352,17.906,18.219,16.488,16.825,18.175,19.68,17.853,17.526,19.394,17.018,17.443,17.484,17.245,17.075,17.479,19.135,18.525,18.321,17.913,17.123,18.364
371,Haryana,REWARI,14.167,14.603,14.059,15.414,13.771,13.651,15.996,14.669,14.177,15.216,15.377,15.762,14.603,14.066,13.374,15.104,14.584,16.263,16.428,14.146,16.119,15.018,14.785,16.069,15.3,14.751,15.248,14.441,14.939,14.919,14.089,14.916,14.896,13.963,14.916,14.597,17.529,15.607,14.028,16.75,15.553,14.439,14.234,14.448,14.066,15.533,16.131,15.989,16.135,14.619,14.653,15.749
372,Haryana,ROHTAK,14.187,14.639,14.102,15.439,13.948,13.746,16.021,14.705,14.041,15.166,15.342,15.696,14.701,14.267,13.584,15.263,14.611,16.32,16.472,14.343,16.162,15.097,14.882,16.19,15.569,14.773,15.456,14.57,15.014,14.969,14.056,14.911,15.017,13.935,14.973,14.755,17.599,15.683,14.087,16.503,15.256,14.215,13.955,14.307,14.091,15.169,15.786,15.926,15.852,14.528,14.334,15.302
373,Bihar,ROHTAS,17.733,17.233,16.723,19.015,17.069,16.427,17.089,17.002,16.189,17.545,17.369,17.299,17.352,15.816,16.061,17.016,16.829,17.629,17.555,15.681,16.294,16.959,16.029,16.575,17.21,16.438,16.808,16.175,16.785,16.877,15.866,16.432,17.424,15.046,15.564,17.577,18.922,17.356,16.623,18.486,16.075,16.399,16.922,16.203,16.017,17.094,18.102,17.61,16.381,16.983,16.089,16.878
374,Gujarat,SABARKANTHA,19.691,18.608,18.157,19.412,18.329,17.585,18.544,19.183,18.199,18.778,19.255,19.268,19.062,17.957,17.089,18.464,18.896,19.767,20.748,18.563,20.255,18.742,18.201,19.786,19.0,18.551,19.337,18.265,18.615,18.877,18.442,18.971,18.989,19.94,19.316,17.417,20.561,20.167,17.364,20.707,20.234,19.076,17.926,19.079,18.496,19.914,20.43,19.883,20.383,18.809,18.869,19.791
375,Madhya Pradesh,SAGAR,18.161,17.648,17.032,19.107,17.284,17.457,18.768,18.783,17.43,18.183,18.907,18.571,18.399,17.429,17.108,18.229,18.321,18.668,19.421,17.657,19.69,18.747,18.123,19.348,18.891,17.517,18.44,17.677,18.196,18.418,18.16,18.726,18.599,18.318,18.269,18.384,21.258,19.384,17.624,20.393,18.416,18.442,17.544,17.742,17.536,17.904,19.721,19.168,19.253,18.194,17.746,19.475
376,Uttar Pradesh,SAHARANPUR,12.752,12.948,12.871,14.063,13.094,12.373,13.6,13.173,12.259,13.436,13.634,13.551,12.814,12.185,11.933,13.461,12.815,14.132,14.51,12.493,13.94,13.373,12.787,14.062,13.67,12.514,13.498,12.391,13.039,13.419,12.396,13.491,13.377,12.286,13.118,12.952,15.76,13.416,12.08,14.726,13.276,12.924,12.601,12.933,12.901,13.699,14.353,14.69,14.563,13.386,13.019,14.672
377,Bihar,SAHARSA,17.114,16.782,16.562,17.709,17.69,17.493,18.337,17.482,16.658,17.907,18.385,18.007,18.449,16.841,17.25,18.02,17.97,18.983,19.279,17.402,17.892,18.438,17.437,18.265,17.794,17.635,18.553,17.059,17.184,18.356,16.724,17.571,18.383,15.195,16.786,18.551,19.422,17.774,17.521,19.0,16.953,16.93,17.816,17.017,17.215,18.232,18.263,18.642,16.379,18.274,17.291,18.107
378,Jharkhand,SAHIBGANJ,18.175,17.806,17.154,19.263,18.279,18.383,19.284,18.219,17.714,18.804,19.223,19.126,19.466,18.16,18.103,18.949,19.101,19.939,20.09,18.682,19.401,19.49,18.24,18.828,19.051,19.125,19.265,18.377,18.357,19.852,18.28,18.697,19.223,16.485,18.236,19.453,20.336,18.409,18.297,19.858,18.004,17.72,18.805,18.039,17.789,18.867,19.298,19.26,17.632,18.931,18.166,18.984
379,Tamil Nadu,SALEM,25.319,25.287,24.312,25.348,24.169,25.481,23.997,25.429,25.54,25.566,24.786,25.725,25.135,26.363,25.426,25.93,25.395,25.615,25.763,25.395,25.689,26.161,25.22,25.193,25.383,25.358,25.624,25.392,26.581,25.123,25.943,25.889,25.6,26.534,25.982,26.288,25.027,25.469,25.692,25.596,26.14,25.567,25.596,26.236,25.701,25.546,26.406,26.007,25.552,26.212,26.511,25.791
380,Bihar,SAMASTIPUR,17.399,17.075,16.833,17.749,17.621,17.107,18.288,17.714,16.689,17.866,17.95,17.763,18.3,16.449,16.913,17.933,17.682,18.589,18.88,16.887,17.452,18.033,17.009,18.045,17.73,17.011,17.943,16.843,17.134,17.879,16.444,17.102,18.263,15.079,16.157,18.393,19.39,17.749,17.297,18.931,16.579,16.898,18.238,17.498,16.973,18.347,18.541,18.351,16.299,17.841,17.025,17.729
381,Odisha,SAMBALPUR,21.685,20.829,20.342,22.561,20.282,20.45,19.976,21.134,20.588,21.207,22.414,21.091,22.459,21.614,21.346,21.258,20.666,20.445,21.393,20.572,21.657,21.794,20.108,21.175,21.039,19.498,21.135,20.203,20.96,21.299,21.468,20.851,21.028,20.878,20.191,21.404,21.943,21.415,20.405,22.735,20.93,20.329,20.643,20.984,20.552,20.956,22.289,21.459,21.113,20.55,20.031,22.033
382,Uttar Pradesh,BHIMNAGAR,15.137,14.9,14.522,16.091,14.84,14.321,16.197,15.46,14.782,15.419,15.664,15.497,15.092,13.773,13.811,14.925,15.14,16.327,16.265,14.343,15.78,15.082,14.521,16.015,15.745,14.772,15.484,14.487,14.912,14.894,14.518,14.904,15.156,13.533,14.634,15.198,17.625,15.446,14.513,16.729,15.314,14.691,14.595,14.093,14.001,15.329,16.516,15.987,15.61,14.665,14.4,15.729
383,Telangana,SANGAREDDY,23.521,23.415,22.712,24.874,23.382,22.877,21.912,23.573,23.071,23.818,24.397,23.415,24.421,23.607,23.57,24.138,22.697,23.363,23.878,23.486,23.511,24.225,22.542,23.451,24.135,22.409,24.478,22.724,24.52,23.429,24.145,24.405,23.524,24.694,23.171,24.177,23.195,23.754,23.983,25.031,24.273,23.231,24.362,24.878,23.438,24.137,25.722,24.448,23.365,23.607,24.0,23.597
384,Maharashtra,SANGLI,24.156,23.575,23.117,25.056,24.18,23.574,22.758,24.063,24.002,24.622,24.592,24.07,24.555,23.743,24.613,24.71,23.81,24.644,24.816,24.168,24.366,24.457,23.195,24.198,24.314,23.32,24.56,23.282,24.23,24.046,24.131,24.836,24.624,25.487,24.658,24.513,24.092,23.985,23.374,25.441,24.865,23.651,24.303,24.834,24.034,23.793,24.958,24.476,24.301,24.03,24.641,24.928
385,Jharkhand,SARAIKELA KHARSAWAN,20.385,19.749,18.847,21.907,19.32,19.801,20.166,20.159,19.273,19.884,20.95,19.832,21.026,19.966,19.27,19.979,19.557,19.301,20.196,19.547,20.853,20.793,19.226,21.234,20.396,18.578,20.295,19.169,19.544,20.754,19.727,20.302,20.173,19.586,19.479,20.613,21.562,19.943,19.325,22.168,20.1,19.9,20.149,19.67,19.742,20.607,21.584,21.111,20.321,20.158,19.343,21.015
386,Bihar,SARAN,17.439,17.356,16.671,18.466,17.19,16.693,17.732,17.434,16.553,17.81,17.052,17.049,17.48,15.934,16.415,17.427,17.292,18.104,18.204,16.227,16.616,17.581,16.467,17.516,17.66,16.631,17.423,16.648,17.136,17.408,16.167,16.788,17.945,15.259,16.001,18.075,19.073,17.401,16.838,18.657,16.112,16.609,18.122,17.516,16.429,18.078,18.365,18.057,15.954,17.601,16.571,17.183
387,Maharashtra,SATARA,22.936,22.189,21.956,23.727,23.056,22.321,21.911,23.305,22.487,23.27,23.382,22.726,22.923,22.428,23.047,23.41,22.683,23.443,23.644,23.082,23.238,22.859,21.991,23.044,22.939,22.204,23.407,22.035,23.067,22.814,22.759,23.552,23.284,24.168,23.52,23.232,23.718,23.292,22.092,24.373,23.877,22.932,22.918,23.524,22.901,22.764,23.529,23.661,23.581,22.969,23.497,24.034
388,Madhya Pradesh,SATNA,17.135,16.862,16.464,18.819,16.788,17.196,18.191,17.534,16.514,17.375,18.015,17.676,17.481,16.429,16.267,17.434,17.584,18.116,18.037,16.643,18.298,17.596,16.464,18.111,18.258,16.753,17.793,16.894,17.501,17.649,16.969,17.444,17.813,16.388,16.668,17.492,19.479,17.89,17.043,19.173,16.936,17.266,16.944,16.956,16.735,17.281,19.053,18.291,18.257,17.548,17.037,18.26
389,Rajasthan,SAWAI MADHOPUR,16.215,15.706,15.347,16.906,15.356,14.879,16.997,15.864,15.073,16.008,16.572,16.564,15.895,14.954,14.913,16.119,15.733,17.283,17.548,15.703,17.389,17.158,16.199,17.547,17.229,16.382,16.638,15.984,15.971,16.426,15.965,16.66,16.481,16.125,16.443,15.558,19.129,17.577,15.345,18.315,17.144,16.172,15.624,15.829,15.451,16.762,17.769,17.193,17.778,15.942,15.99,17.472
390,Madhya Pradesh,SEHORE,19.403,18.532,17.955,19.724,18.305,17.98,19.639,19.568,18.296,19.18,19.552,19.094,19.287,18.168,17.919,18.992,18.636,19.434,20.455,18.51,20.21,19.036,18.585,19.822,19.547,18.599,19.27,18.114,18.949,19.241,18.578,19.892,19.159,19.867,18.844,18.71,21.041,19.896,17.791,21.363,19.381,18.712,18.214,18.397,18.518,18.312,20.123,19.575,19.639,18.542,17.933,19.975
391,Madhya Pradesh,SEONI,19.745,19.052,18.54,20.231,18.858,18.446,19.397,20.054,18.383,19.04,20.628,19.398,19.918,19.017,18.793,19.422,19.373,18.904,20.226,19.151,20.654,19.831,18.93,20.129,19.71,18.906,20.683,18.206,19.355,19.529,19.09,20.303,19.521,20.056,19.044,19.843,21.582,20.016,18.731,21.769,19.146,19.362,18.623,19.044,19.337,19.077,20.46,19.913,19.47,19.264,18.536,20.293
392,Madhya Pradesh,SHAHDOL,17.508,17.2,16.664,18.666,16.875,17.094,17.887,17.413,16.274,17.247,18.25,17.746,17.738,16.97,16.775,17.496,17.639,17.691,18.093,17.266,18.858,18.176,16.816,18.086,18.204,16.853,17.925,17.093,17.623,17.942,17.174,17.54,17.592,17.524,16.765,17.911,19.39,18.084,17.193,19.413,17.2,17.476,17.18,17.363,17.411,17.511,18.906,18.441,18.202,17.634,16.773,18.52
393,Uttar Pradesh,SHAHJAHANPUR,15.837,15.516,15.223,16.828,15.629,15.426,16.751,15.949,15.422,16.063,16.4,16.073,15.758,14.61,14.974,15.277,15.926,16.977,16.911,15.077,16.148,16.202,15.209,16.537,16.479,15.514,16.102,15.382,15.385,15.246,15.108,15.513,15.799,14.117,15.191,16.203,18.306,16.286,15.182,17.328,15.728,15.148,15.066,14.455,14.249,15.814,16.997,16.475,15.711,15.409,14.842,16.267
394,Madhya Pradesh,SHAJAPUR,18.994,18.183,17.743,19.256,17.995,17.604,19.416,19.286,18.216,18.832,19.378,18.87,18.955,17.825,17.509,18.622,18.38,19.42,20.219,18.429,20.08,18.988,18.279,19.603,19.368,18.218,18.562,18.011,18.615,18.914,17.995,19.574,18.697,19.67,18.563,18.168,21.128,20.017,17.465,21.076,19.355,18.417,17.893,18.065,17.842,18.17,19.936,19.426,19.838,18.137,17.775,19.707
395,Uttar Pradesh,SHAMLI,14.012,14.154,13.843,15.274,14.197,13.544,15.017,14.235,13.437,14.707,14.832,14.772,14.007,13.543,13.233,14.811,14.001,15.536,15.752,13.74,15.176,14.605,14.074,15.318,14.93,13.875,14.783,13.647,14.26,14.466,13.599,14.24,14.472,13.341,14.176,14.165,16.774,14.612,13.29,15.76,14.288,14.006,13.798,13.894,13.896,14.704,15.362,15.727,15.454,14.513,14.069,15.151
396,Bihar,SHEIKHPURA,17.271,17.065,16.288,18.656,17.321,17.185,18.178,17.937,16.55,17.945,18.375,17.887,18.24,16.779,16.702,17.89,17.695,18.204,18.392,16.854,17.682,17.959,16.836,18.054,17.882,17.003,17.803,16.733,17.047,17.824,16.972,17.37,18.177,15.407,16.236,18.387,19.525,17.747,17.377,19.431,16.687,16.733,17.656,16.648,16.866,17.874,18.408,18.263,16.502,17.704,16.996,17.625
397,Bihar,SHEOHAR,17.066,16.636,16.483,17.213,17.005,16.524,17.75,17.228,16.228,17.243,16.716,17.115,17.301,15.562,16.222,17.469,17.102,17.96,18.318,16.366,16.902,17.466,16.315,17.341,17.417,16.321,17.476,16.538,16.945,17.33,16.02,16.568,17.836,14.751,15.736,17.959,18.793,17.131,16.687,18.432,15.957,16.501,18.018,17.518,16.497,18.249,18.278,17.808,15.849,17.264,16.458,17.062
398,Madhya Pradesh,SHEOPUR,16.454,16.031,15.781,17.378,15.812,15.477,17.473,16.753,15.771,16.479,17.183,17.003,16.485,15.567,15.508,16.533,16.206,17.586,17.705,16.19,18.006,17.664,16.774,17.909,17.657,16.54,16.465,16.449,16.55,16.483,16.16,17.062,16.991,16.613,16.912,16.441,19.973,18.46,16.209,18.799,17.496,16.814,16.18,16.028,15.922,16.727,18.222,17.808,18.229,16.526,16.38,17.992
399,Karnataka,SHIAMOGGA,23.888,23.316,22.871,24.089,23.469,23.167,22.384,23.77,23.449,23.735,23.201,23.3,23.285,22.941,24.251,24.432,23.325,23.538,24.0,23.442,23.217,23.822,23.106,23.426,23.385,23.637,23.849,22.623,24.507,24.254,24.009,24.295,24.051,24.355,23.706,23.946,23.075,23.832,23.327,24.013,24.324,23.217,23.783,24.228,23.979,23.479,24.449,24.454,23.613,23.581,24.139,24.298
400,Madhya Pradesh,SHIVPURI,16.414,15.976,15.516,17.331,15.729,15.491,17.371,16.875,16.03,16.47,17.301,17.225,16.532,15.673,15.637,16.684,16.481,17.71,17.763,16.367,18.331,17.485,16.813,17.933,17.713,16.319,16.603,16.524,16.692,16.805,16.321,17.121,16.933,16.307,16.821,16.733,20.465,18.479,16.461,18.892,17.469,17.046,16.376,16.161,16.059,16.648,18.441,17.996,18.322,16.722,16.607,18.168
401,Uttar Pradesh,SHRAVASTI,16.41,16.108,15.822,17.85,16.661,16.453,17.212,16.517,16.119,17.705,16.696,17.024,16.561,15.32,15.873,17.014,16.841,17.555,17.56,15.922,16.903,17.238,16.259,17.236,17.257,17.222,17.031,16.406,16.222,16.746,15.843,16.37,17.097,14.894,16.017,17.589,18.762,16.872,16.011,17.758,15.493,15.602,15.831,14.759,14.533,16.115,17.211,16.908,15.356,16.648,15.613,16.582
402,Uttar Pradesh,SIDDHARTH NAGAR,16.508,16.445,16.014,18.092,16.727,16.4,17.259,16.49,16.095,17.84,16.849,16.948,16.749,15.493,15.738,17.054,16.908,17.677,17.709,16.164,16.874,17.159,16.253,17.18,17.248,16.473,17.018,16.313,16.315,16.905,15.812,16.425,17.286,14.778,15.575,17.558,18.508,16.88,16.108,17.813,15.332,15.807,16.633,15.659,15.16,16.501,17.31,17.041,15.435,16.789,15.601,16.663
403,Telangana,SIDDIPET,23.9,23.68,22.876,25.005,23.592,23.074,22.287,23.917,23.52,24.466,25.103,23.748,24.771,23.927,24.024,24.763,23.167,23.63,24.252,23.692,23.791,24.51,22.671,23.587,24.297,22.639,24.785,22.794,24.692,23.585,24.238,24.344,23.878,24.843,23.477,24.395,23.699,23.832,24.193,25.414,24.239,23.278,24.347,24.735,23.832,23.947,25.869,24.142,23.436,23.347,23.924,23.997
404,Madhya Pradesh,SIDHI,17.302,17.025,16.405,18.722,16.771,17.23,18.058,17.314,16.338,17.216,17.948,17.902,17.782,16.766,16.736,17.554,17.68,18.042,18.094,16.885,18.614,17.959,16.995,18.238,18.238,17.045,17.986,17.175,17.762,18.084,17.33,17.719,17.929,17.135,16.686,18.155,19.688,17.935,17.454,19.453,17.177,17.577,17.45,17.371,17.324,17.601,19.065,18.568,18.316,17.834,16.939,18.495
405,Rajasthan,SIKAR,15.39,15.053,14.408,15.528,13.733,12.957,16.045,14.866,14.541,15.053,15.022,16.077,14.068,14.375,13.3,15.457,14.771,16.531,16.898,14.62,16.354,15.468,15.07,16.413,15.792,15.242,15.813,14.745,15.158,15.629,14.647,15.631,15.58,14.905,15.62,14.595,18.151,15.961,14.126,17.495,16.385,15.213,14.845,15.223,14.593,16.402,16.784,16.449,17.036,15.113,15.218,16.633
406,Jharkhand,SIMDEGA,19.254,18.404,17.804,20.093,17.99,18.206,18.342,19.225,18.088,18.861,20.05,18.725,20.014,18.801,18.729,18.878,18.628,18.391,19.303,18.606,20.088,19.752,18.068,19.765,19.363,17.826,19.175,18.247,18.601,19.458,18.9,19.317,19.324,18.743,18.52,19.614,20.351,19.249,18.284,20.9,19.04,18.749,18.953,18.99,18.923,19.469,20.481,19.739,19.356,18.906,18.142,20.124
407,Maharashtra,SINDHUDURG,24.939,24.176,24.072,24.878,24.863,24.527,24.015,24.968,24.596,24.955,25.086,24.85,24.88,24.014,25.469,25.219,24.718,25.153,25.386,25.239,25.33,24.807,24.109,24.819,25.048,24.374,25.341,24.049,24.921,24.927,24.731,25.077,25.079,25.639,24.918,24.676,25.36,25.271,24.132,25.964,26.137,24.705,24.79,25.415,25.099,24.704,25.413,25.547,25.239,24.887,25.757,25.924
408,Madhya Pradesh,SINGRAULI,17.446,17.028,16.43,18.789,16.847,17.215,18.067,17.319,16.533,17.361,18.038,17.919,17.892,16.721,16.708,17.587,17.594,17.931,18.054,16.751,18.421,17.976,17.024,18.288,18.149,17.048,17.945,17.092,17.654,18.083,17.197,17.839,18.197,16.907,16.568,18.348,19.605,17.959,17.285,19.285,17.091,17.451,17.494,17.234,17.268,17.684,18.898,18.38,18.0,17.65,16.743,18.301
409,Rajasthan,SIROHI,18.415,17.124,16.767,18.178,16.988,15.655,16.827,17.779,16.734,17.119,17.737,18.219,17.385,16.471,15.422,16.741,16.903,17.991,19.047,16.987,18.676,17.257,16.587,18.162,16.95,16.855,17.587,17.118,17.085,17.55,16.916,17.531,17.273,17.969,17.454,15.757,19.051,18.572,15.662,19.085,18.441,17.348,16.176,17.303,16.767,18.343,18.903,18.14,18.907,17.31,17.246,18.221
410,Haryana,SIRSA,13.668,13.624,12.92,14.594,12.854,12.677,14.696,13.553,12.835,14.086,14.209,14.544,13.306,13.345,12.375,14.25,13.377,15.121,14.987,13.169,14.638,13.552,13.637,14.804,14.227,13.382,13.969,13.038,13.721,13.845,12.761,13.747,13.873,12.837,14.059,13.211,16.536,14.262,12.737,15.42,14.067,13.073,12.633,13.139,12.962,13.946,14.528,14.537,14.788,13.47,13.227,14.365
411,Bihar,SITAMARHI,16.976,16.545,16.473,17.091,17.021,16.496,17.7,17.142,16.175,17.181,16.798,17.047,17.246,15.485,16.218,17.447,17.071,17.943,18.291,16.364,16.924,17.45,16.496,17.292,17.115,16.346,17.468,16.398,16.743,17.355,15.88,16.527,17.627,14.526,15.679,17.935,18.76,17.066,16.66,18.383,15.916,16.463,18.004,17.498,16.474,18.227,18.245,17.824,15.767,17.348,16.441,17.077
412,Uttar Pradesh,SITAPUR,16.032,15.773,15.456,17.441,16.175,16.03,16.994,16.176,15.72,16.739,16.482,16.631,16.136,15.001,15.529,16.672,16.518,17.384,17.407,15.611,16.645,16.943,15.803,17.006,17.009,16.816,16.654,16.039,15.912,16.178,15.51,16.064,16.522,14.638,15.63,17.063,18.627,16.735,15.762,17.709,15.715,15.404,15.552,14.513,14.242,16.078,17.222,16.785,15.462,16.046,15.299,16.261
413,Tamil Nadu,SIVAGANGA,25.625,25.522,24.624,25.97,24.671,25.913,24.597,26.113,25.895,26.212,25.539,25.773,25.631,26.46,25.514,25.87,25.759,25.865,26.196,25.542,25.915,25.92,25.441,25.353,25.688,26.244,26.078,26.069,27.1,25.759,26.093,26.13,25.997,26.517,26.389,26.507,25.536,26.433,26.353,26.013,26.573,26.034,26.026,26.783,26.26,26.246,26.867,26.058,26.182,26.798,27.161,26.137
414,Bihar,SIWAN,17.195,17.206,16.56,18.155,16.934,16.337,17.272,16.907,16.157,17.367,16.478,16.644,16.951,15.538,15.943,17.089,16.96,17.807,17.878,16.099,16.312,17.24,16.096,17.102,17.293,16.437,17.137,16.347,16.8,17.066,15.791,16.412,17.556,15.008,15.602,17.706,18.656,17.005,16.389,18.094,15.584,16.144,17.64,16.95,15.867,17.674,18.014,17.648,15.523,17.241,16.081,16.848
415,Maharashtra,SOLAPUR,23.884,23.181,22.546,25.112,23.541,22.868,22.263,23.871,23.636,24.581,24.265,23.417,24.375,23.814,23.983,24.033,23.444,24.009,24.212,23.328,23.688,23.946,22.788,23.551,23.573,22.397,24.138,22.619,23.722,23.08,23.515,24.214,24.049,25.027,23.915,24.095,23.214,23.569,23.174,24.888,24.037,22.797,23.898,24.666,23.466,23.413,24.887,23.784,23.487,23.366,24.245,24.208
416,Uttar Pradesh,SONBHADARA,17.625,16.921,16.477,18.942,16.795,16.947,17.64,17.117,16.564,17.654,18.167,17.956,17.816,16.364,16.493,17.425,17.276,17.83,17.862,16.245,17.504,17.565,16.679,17.635,17.727,16.767,17.569,16.784,17.366,17.653,16.712,17.333,17.982,16.044,16.142,18.094,19.32,17.796,17.046,18.886,16.678,17.07,17.289,16.782,16.764,17.42,18.578,18.006,17.442,17.342,16.454,17.733
417,Odisha,SUBARNAPUR,22.829,21.927,21.104,22.927,21.121,21.189,20.786,21.561,21.869,22.123,22.876,21.79,23.187,22.341,22.149,22.019,21.131,20.839,21.891,21.048,21.983,22.257,20.449,21.351,21.444,19.803,21.795,20.983,21.704,21.689,21.674,21.404,20.632,21.975,20.51,21.743,22.087,21.868,21.032,22.979,21.29,20.587,20.979,21.463,20.79,21.133,22.633,21.725,21.424,20.786,20.748,22.347
418,Haryana,SONIPAT,14.243,14.717,14.134,15.511,14.135,13.794,15.884,14.757,14.065,15.224,15.362,15.64,14.691,14.291,13.722,15.317,14.587,16.315,16.436,14.345,16.149,15.119,14.805,16.12,15.579,14.624,15.477,14.494,14.967,14.976,14.0,14.811,15.03,13.866,14.89,14.73,17.364,15.521,14.062,16.405,15.028,14.305,14.058,14.302,14.144,15.073,15.731,15.995,15.811,14.678,14.28,15.199
419,Andhra Pradesh,SRIKAKULAM,23.543,23.314,22.011,23.77,22.703,22.558,21.69,23.283,23.106,23.591,24.637,23.102,24.291,24.191,23.698,23.896,22.83,22.78,23.931,23.389,23.814,23.951,22.841,23.697,23.54,22.77,23.534,22.677,23.947,23.284,23.328,23.093,22.95,23.475,22.463,23.868,23.141,23.405,23.035,24.491,23.291,22.556,23.326,23.475,23.048,22.828,24.528,23.485,22.899,22.603,23.253,23.63
420,Uttar Pradesh,SANT KABEER NAGAR,16.586,16.546,16.044,18.141,16.749,16.36,17.267,16.553,16.058,17.826,16.903,16.961,16.915,15.615,15.704,17.045,16.853,17.518,17.653,16.176,16.797,17.033,16.257,16.962,17.261,16.44,17.119,16.294,16.509,17.0,15.735,16.339,17.296,14.745,15.423,17.417,18.464,16.972,16.268,17.849,15.306,15.929,16.874,15.992,15.31,16.603,17.472,17.071,15.584,16.764,15.625,16.635
421,Chhattisgarh,SUKMA,23.178,23.015,22.073,24.179,22.811,22.367,21.186,22.27,21.747,22.753,23.415,22.107,23.153,22.919,22.76,22.949,21.683,21.95,23.155,22.961,23.246,23.852,22.263,22.988,22.799,21.84,23.019,21.645,23.617,22.71,22.62,22.83,22.841,23.112,21.838,23.595,22.648,22.654,22.705,23.96,22.961,21.975,22.71,23.116,22.9,22.499,23.973,22.66,22.174,22.44,23.039,23.157
422,Odisha,SUNDERGARH,20.636,19.911,19.387,21.615,19.381,19.58,19.295,20.575,19.537,20.333,21.788,20.306,21.598,20.714,20.387,20.409,20.05,19.869,20.752,19.977,21.279,21.171,19.529,21.074,20.62,19.134,20.478,19.635,20.121,20.727,20.632,20.422,20.701,20.145,19.712,20.877,21.412,20.635,19.723,22.318,20.459,20.022,20.257,20.387,20.305,20.726,21.846,21.048,20.715,20.2,19.472,21.587
423,Bihar,SUPAUL,16.982,16.691,16.585,17.501,17.571,17.385,18.2,17.395,16.624,17.811,18.257,17.803,18.253,16.666,17.801,18.074,17.859,19.176,19.189,17.184,17.803,18.194,17.547,17.934,17.048,17.531,18.459,16.67,17.129,18.729,16.278,17.567,17.831,15.166,16.97,18.525,19.39,17.584,17.411,18.926,16.895,16.859,17.611,17.214,17.232,18.253,18.152,18.576,16.417,18.171,17.269,18.148
424,Chhattisgarh,SURAJPUR,18.125,17.416,16.914,19.06,17.121,17.068,17.785,17.916,17.064,17.854,18.919,17.997,18.59,17.386,17.447,17.831,17.816,17.984,18.415,17.429,19.11,18.66,17.143,18.565,18.381,17.138,18.279,17.419,17.626,18.483,17.85,18.476,18.551,17.895,17.314,18.747,19.564,18.46,17.414,19.639,17.685,17.793,17.855,17.777,17.918,18.24,19.217,18.7,18.252,17.837,16.909,18.786
425,Gujarat,SURAT,22.233,21.922,21.546,22.397,21.899,21.831,23.012,22.611,22.28,22.553,23.185,22.77,23.011,21.861,21.273,22.53,22.902,23.779,24.125,22.53,23.925,21.936,21.868,23.395,23.03,21.789,23.507,22.013,22.987,23.213,22.863,22.389,22.331,23.451,22.713,21.774,24.135,23.615,21.314,23.977,23.878,22.442,21.517,22.723,22.711,23.036,23.571,23.705,24.032,22.269,22.983,23.554
