FID,STATE,DISTRICT,1970 Avg Temp,1971 Avg Temp,1972 Avg Temp,1973 Avg Temp,1974 Avg Temp,1975 Avg Temp,1976 Avg Temp,1977 Avg Temp,1978 Avg Temp,1979 Avg Temp,1980 Avg Temp,1981 Avg Temp,1982 Avg Temp,1983 Avg Temp,1984 Avg Temp,1985 Avg Temp,1986 Avg Temp,1987 Avg Temp,1988 Avg Temp,1989 Avg Temp,1990 Avg Temp,1991 Avg Temp,1992 Avg Temp,1993 Avg Temp,1994 Avg Temp,1995 Avg Temp,1996 Avg Temp,1997 Avg Temp,1998 Avg Temp,1999 Avg Temp,2000 Avg Temp,2001 Avg Temp,2002 Avg Temp,2003 Avg Temp,2004 Avg Temp,2005 Avg Temp,2006 Avg Temp,2007 Avg Temp,2008 Avg Temp,2009 Avg Temp,2010 Avg Temp,2011 Avg Temp,2012 Avg Temp,2013 Avg Temp,2014 Avg Temp,2015 Avg Temp,2016 Avg Temp,2017 Avg Temp,2018 Avg Temp,2019 Avg Temp,2020 Avg Temp,2021 Avg Temp
199,Jharkhand,JAMTARA,25.984,24.776,25.942,25.371,25.365,25.751,26.011,25.726,25.492,26.302,26.117,25.429,26.177,25.773,25.421,25.797,25.554,25.897,25.808,25.608,25.03,25.925,25.835,25.808,26.134,25.771,25.931,25.604,26.028,26.3,25.805,25.768,25.609,25.233,25.44,25.699,25.909,25.413,25.868,26.113,26.298,25.292,25.765,25.425,25.597,25.922,26.243,26.013,25.638,25.977,25.699,26.21
200,Bihar,JAMUI,25.204,24.07,25.304,25.277,25.268,25.576,25.652,25.431,25.17,26.405,26.016,25.303,26.013,25.713,25.343,25.934,25.475,25.89,25.928,25.407,25.0,25.785,25.731,25.676,25.721,25.84,25.74,25.383,26.032,25.748,25.603,25.703,25.676,25.211,25.449,26.06,26.133,25.604,26.091,26.301,26.454,25.418,25.812,25.576,25.709,26.054,26.158,26.14,25.687,26.158,25.611,26.045
201,Telangana,JANGAON,26.883,26.694,27.765,27.815,27.339,27.068,27.556,27.709,27.472,28.234,28.091,27.403,27.648,27.538,27.606,27.57,27.682,27.371,27.512,27.2,27.101,27.442,27.498,27.559,27.316,27.415,27.631,27.676,27.904,27.171,27.208,27.52,27.749,28.057,27.414,27.582,27.511,27.587,27.563,28.236,27.92,27.571,27.843,27.513,27.846,28.112,27.905,27.551,27.459,28.0,27.544,27.325
202,Chhattisgarh,JANJGIR_CHAMPA,25.7,24.941,26.118,26.158,25.964,25.577,25.901,25.874,25.476,26.402,26.442,25.799,25.95,25.614,25.51,25.672,25.485,25.759,25.727,25.715,25.436,25.811,25.738,25.616,25.476,25.296,25.841,25.958,25.724,25.719,25.798,25.49,25.923,25.702,25.445,25.727,25.735,25.581,25.482,26.415,26.437,25.088,25.553,25.267,25.13,25.825,25.975,26.278,25.582,25.827,25.121,25.836
203,Chhattisgarh,JASHPUR,24.812,23.795,25.193,25.256,25.102,25.052,25.291,25.173,24.915,25.815,25.777,24.983,25.494,25.103,24.956,25.278,24.905,25.204,25.171,24.985,24.926,25.169,25.068,25.114,25.117,25.048,25.189,25.197,25.101,25.161,25.126,25.087,25.517,25.081,25.126,25.429,25.294,25.031,24.869,25.934,26.125,24.908,25.24,24.956,25.025,25.518,25.725,25.815,25.186,25.435,24.712,25.271
204,Uttar Pradesh,JAUNPUR,25.686,24.809,25.957,26.335,25.939,25.603,25.587,25.66,25.323,26.449,25.991,25.451,25.264,25.003,25.161,25.803,25.189,26.066,25.632,25.221,24.955,25.395,25.704,25.646,25.791,26.068,25.639,25.155,26.068,25.897,25.365,25.306,26.031,25.363,25.447,26.137,25.871,25.465,25.274,26.109,26.358,25.329,25.534,25.209,25.148,25.838,26.008,26.093,25.86,25.906,25.215,25.45
205,Telangana,JAYASHANKAR BHOOPALPALLY,26.861,26.552,27.667,27.854,27.312,27.061,27.425,27.468,27.288,28.012,27.84,27.132,27.628,27.458,27.325,27.153,27.236,27.187,27.443,27.249,27.1,27.405,27.485,27.43,27.113,27.213,27.421,27.517,27.644,26.948,27.011,27.216,27.667,27.86,27.31,27.47,27.175,27.471,27.293,28.068,27.694,27.218,27.503,27.185,27.503,27.693,27.62,27.181,27.202,27.712,27.246,27.113
206,Madhya Pradesh,JHABUA,25.576,25.023,25.277,25.347,25.76,25.089,25.792,25.902,25.512,26.034,26.391,25.329,25.55,24.591,24.884,25.464,25.464,26.384,26.076,25.375,25.206,25.816,25.502,25.763,25.138,25.699,25.452,24.975,25.682,24.835,25.544,26.002,25.895,25.723,25.878,25.482,25.812,25.595,25.321,26.215,26.289,25.21,25.072,24.817,25.402,25.582,25.761,25.584,25.827,25.42,25.463,25.629
207,Haryana,JHAJJAR,24.596,24.262,24.814,24.905,24.903,24.256,24.41,24.65,24.444,25.076,25.165,24.996,24.378,23.918,24.898,25.377,24.8,26.179,25.491,24.862,24.97,25.146,24.861,25.274,24.994,25.006,24.44,23.947,24.998,25.64,25.198,25.148,25.836,24.793,25.423,24.842,25.603,25.197,24.933,25.787,25.641,24.746,24.712,24.805,24.731,24.949,25.758,25.393,25.257,24.657,24.451,24.84
208,Rajasthan,JHALAWAR,25.423,24.707,25.347,25.571,25.534,24.989,25.831,26.111,25.331,25.909,26.129,25.758,25.507,24.872,25.432,25.846,25.71,26.255,26.298,26.068,25.435,25.956,25.829,25.889,25.264,25.403,25.498,24.679,25.274,24.79,25.288,25.975,26.835,26.277,26.346,25.969,26.296,26.539,25.739,26.707,26.817,25.868,25.558,25.226,25.765,25.796,26.267,26.043,26.11,25.53,25.607,25.73
209,Uttar Pradesh,JHANSI,25.444,24.507,25.569,25.564,25.235,24.812,25.489,25.56,25.171,25.812,26.108,25.507,25.269,24.646,25.348,25.878,25.455,26.463,26.298,25.645,25.811,25.776,25.531,26.011,25.874,25.604,25.683,24.671,25.949,25.867,25.5,25.56,26.441,25.456,25.928,25.639,26.894,26.181,25.772,26.498,26.741,25.884,25.811,25.355,25.664,26.144,26.699,26.348,26.204,25.654,25.839,25.93
210,Odisha,JHARSUGUDA,26.429,25.488,26.837,26.853,26.838,26.517,26.757,26.393,26.134,27.287,27.243,26.649,27.049,26.579,26.408,26.453,26.321,26.603,26.502,26.448,26.223,26.337,26.323,26.237,26.05,25.922,26.214,26.534,26.539,26.372,26.452,26.12,26.525,26.284,26.241,26.616,26.425,26.578,26.257,27.23,27.383,25.995,26.395,26.102,25.96,26.778,26.872,27.021,26.392,26.671,26.048,26.718
211,Rajasthan,JHUNJHUNU,24.707,24.28,24.528,24.594,24.159,23.711,24.124,24.387,24.428,24.898,25.052,25.014,23.863,23.851,24.721,25.436,24.866,25.93,25.578,24.811,24.839,25.068,24.609,25.236,24.976,24.96,24.469,23.766,24.878,25.575,25.151,25.079,26.417,24.856,25.593,24.659,25.821,25.206,25.109,26.205,25.886,24.927,24.927,25.033,24.839,25.178,25.982,25.488,25.362,24.806,24.697,24.849
212,Haryana,JIND,24.375,23.988,24.312,24.534,24.468,24.159,24.077,24.327,23.907,24.443,24.677,24.539,24.108,23.721,24.505,24.898,24.166,25.49,25.169,24.307,24.477,24.613,24.436,24.739,24.44,24.372,24.131,23.405,24.577,24.939,24.581,24.626,25.202,24.278,24.996,24.497,25.329,24.788,24.496,25.176,25.011,24.317,24.337,24.415,24.366,24.463,25.308,24.996,24.854,24.282,23.932,24.537
213,Rajasthan,JODHPUR,26.705,26.373,25.988,26.18,26.392,25.243,26.085,26.577,26.44,26.458,27.233,27.064,26.067,25.753,26.065,26.649,26.127,27.081,27.581,26.673,26.615,26.534,26.16,26.965,26.169,26.781,26.527,25.903,27.286,27.273,27.185,26.93,27.545,26.182,27.279,26.297,27.157,27.0,26.701,27.825,27.727,27.004,26.455,26.824,26.906,27.17,27.876,27.351,27.634,27.265,27.313,27.478
214,Telangana,JOGULAMBA GADWAL,27.609,26.935,28.183,28.245,27.137,26.889,27.419,27.519,27.571,27.927,28.132,27.695,28.005,27.981,27.999,28.056,28.069,27.988,27.914,27.795,27.47,27.992,27.935,27.956,28.179,28.261,27.957,28.081,28.63,27.877,27.973,28.498,28.484,28.888,27.901,28.2,28.078,28.039,27.713,28.229,28.033,27.747,28.223,28.063,28.133,28.843,28.508,28.717,28.653,28.967,28.257,27.943
215,Gujarat,JUNAGADH,26.064,25.819,26.328,26.368,26.92,26.193,26.641,27.084,26.46,26.362,26.146,25.953,26.389,25.624,25.853,26.269,26.155,27.344,26.63,26.242,26.285,26.191,26.298,27.265,26.68,26.724,26.493,26.155,26.724,26.658,26.894,26.666,27.107,26.79,27.002,26.195,26.739,27.043,26.369,27.226,26.969,26.694,26.502,26.343,26.768,27.314,27.099,27.026,27.314,26.856,26.859,26.951
216,Chhattisgarh,KABIRDHAM,24.874,24.144,25.075,25.419,25.237,24.876,25.203,25.331,24.833,25.57,25.724,24.851,25.086,24.875,24.792,25.086,24.937,24.62,25.367,25.338,24.725,24.98,25.088,25.275,24.923,25.243,25.318,25.121,25.253,25.063,24.777,25.202,25.224,25.45,24.881,25.165,25.774,25.26,25.007,25.913,25.982,24.952,25.023,24.779,25.064,25.236,25.583,25.773,25.282,25.44,24.721,24.905
217,Gujarat,KACHCHH,26.113,25.896,26.085,26.045,26.619,25.587,26.074,26.599,26.127,26.169,26.658,26.143,26.31,25.824,25.683,26.276,26.134,27.289,27.148,26.213,26.413,26.469,26.203,27.114,26.136,26.771,26.719,26.056,26.781,26.634,26.946,26.754,27.114,26.751,27.015,26.243,26.667,27.018,26.462,27.348,27.216,26.783,26.477,26.605,27.011,27.365,27.38,27.139,27.586,27.012,26.94,27.192
218,Haryana,KAITHAL,24.035,23.503,23.91,24.061,23.968,23.663,23.483,23.712,23.373,23.8,24.014,23.845,23.457,23.115,23.858,24.326,23.385,24.75,24.537,23.598,23.74,23.864,23.718,23.963,23.707,23.574,23.494,22.696,23.847,24.119,23.667,23.891,24.279,23.434,24.219,23.72,24.58,23.896,23.748,24.403,24.234,23.627,23.668,23.743,23.698,23.765,24.626,24.321,24.168,23.631,23.217,23.872
219,Odisha,KALAHANDI,26.689,25.877,26.689,27.066,26.999,26.69,26.824,26.516,26.605,27.138,26.595,26.526,26.981,26.618,26.741,26.36,26.303,26.387,26.494,26.134,25.671,25.818,25.976,25.791,25.568,25.658,26.069,26.495,26.827,26.277,26.248,25.741,25.564,26.396,25.594,26.044,25.387,26.176,26.182,26.694,26.669,25.684,25.942,25.781,25.397,26.425,26.427,26.346,26.013,26.361,26.105,26.439
220,Telangana,KAMAREDDY,25.98,26.106,27.003,27.034,26.405,26.009,26.575,26.782,26.358,26.99,27.034,26.439,26.63,26.176,26.36,26.414,26.653,26.523,26.527,26.088,25.83,26.617,26.657,26.738,26.556,26.539,26.933,26.761,27.186,26.434,26.635,26.831,26.907,27.276,26.616,26.422,26.604,26.412,26.786,27.409,27.331,26.732,27.153,26.671,26.933,27.817,27.314,27.118,26.687,27.188,26.476,26.211
221,Tamil Nadu,KANCHIPURAM,28.267,28.052,28.515,28.84,28.127,28.389,28.374,28.482,28.673,28.844,28.883,28.567,28.8,28.914,28.511,28.52,28.933,29.044,28.757,28.519,28.692,28.832,28.686,28.512,28.54,28.508,28.37,28.941,29.306,28.507,28.494,28.864,29.023,29.497,28.62,29.074,28.851,28.628,28.774,29.134,28.897,28.907,29.473,29.112,29.093,29.066,29.448,29.291,29.139,29.556,29.065,28.97
222,Odisha,KANDHAMAL,26.332,25.555,26.952,26.982,26.958,26.639,26.551,26.307,26.615,27.16,26.36,26.596,27.056,26.609,26.859,26.471,26.345,26.499,26.583,26.189,25.711,25.648,25.812,25.739,25.439,25.662,26.037,26.401,26.894,26.335,26.335,25.611,25.488,26.202,25.542,26.083,25.674,26.273,26.215,26.755,26.714,25.719,26.009,25.813,25.422,26.505,26.474,26.35,26.065,26.287,25.997,26.515
223,Uttar Pradesh,KANNAUJ,25.256,24.343,25.469,25.499,25.278,25.023,25.093,25.12,25.048,25.575,25.059,24.502,25.063,24.912,25.034,25.135,25.019,25.848,25.834,24.948,24.988,25.349,25.07,25.303,25.685,25.576,25.156,24.242,25.273,25.366,24.764,25.064,25.655,24.953,25.382,25.235,25.873,25.223,25.009,25.728,25.824,24.741,24.817,24.238,24.477,25.291,25.543,25.342,24.691,24.894,24.738,25.207
224,Tamil Nadu,KANYAKUMARI,27.688,27.366,27.665,27.835,27.349,27.441,27.808,27.724,27.712,28.127,28.015,27.779,27.932,28.517,27.581,27.73,28.079,28.451,28.251,27.792,28.052,28.023,27.806,27.887,27.909,28.13,27.637,28.009,28.199,27.809,28.0,27.853,27.93,28.334,27.883,28.054,27.916,27.92,27.873,28.366,28.447,28.343,28.482,28.322,28.274,28.147,28.799,28.56,28.156,28.691,28.638,28.249
225,Uttar Pradesh,KANPUR DEHAT,25.438,24.534,25.652,25.754,25.494,25.162,25.315,25.307,25.085,25.648,25.221,24.662,25.168,24.49,25.199,25.549,25.175,25.963,26.003,25.243,25.271,25.424,25.234,25.67,25.936,25.939,25.423,24.533,25.457,25.577,25.069,25.292,26.029,25.233,25.689,25.568,26.089,25.448,25.324,26.028,26.221,25.149,25.142,24.625,24.861,25.732,26.153,25.949,25.636,25.396,25.267,25.585
226,Uttar Pradesh,KANPUR NAGAR,25.426,24.555,25.635,25.817,25.623,25.195,25.363,25.397,25.089,25.725,25.234,24.567,24.968,24.112,25.243,25.639,25.202,25.974,25.997,25.28,25.246,25.432,25.258,25.752,26.059,26.159,25.421,24.651,25.545,25.688,25.145,25.329,26.006,25.164,25.666,25.681,26.019,25.379,25.292,25.977,26.155,25.111,25.11,24.583,24.775,25.733,26.034,25.886,25.565,25.422,25.211,25.512
227,Rajasthan,KARAULI,25.275,24.569,25.268,25.466,25.286,24.611,25.03,24.997,24.768,25.511,25.66,25.364,24.876,24.186,25.168,25.351,25.011,26.251,25.892,25.005,25.406,26.173,25.44,25.692,25.723,25.99,25.253,24.269,25.551,25.774,26.03,25.484,26.505,25.6,25.894,25.179,26.192,25.765,25.396,26.438,26.515,25.497,25.535,25.326,25.678,25.77,26.31,26.037,25.853,25.404,25.524,25.727
228,Telangana,KARIMNAGAR,27.042,26.784,27.759,27.958,27.577,27.274,27.797,28.027,27.784,28.45,28.346,27.587,27.87,27.576,27.629,27.6,27.792,27.565,27.621,27.173,26.995,27.518,27.606,27.715,27.468,27.583,27.929,27.801,28.148,27.384,27.468,27.702,28.062,28.264,27.697,27.61,27.567,27.669,27.781,28.504,28.289,27.708,27.968,27.598,27.982,28.39,28.147,27.843,27.675,28.209,27.668,27.54
229,Haryana,KARNAL,24.044,23.563,24.003,24.161,24.177,23.699,23.534,23.836,23.422,23.961,24.129,23.936,23.553,23.254,24.027,24.442,23.469,24.878,24.608,23.774,23.817,24.019,23.822,24.075,23.829,23.771,23.709,22.849,23.956,24.226,23.718,24.125,24.365,23.647,24.366,23.858,24.633,23.949,23.813,24.481,24.381,23.923,24.026,24.026,23.96,24.063,24.895,24.639,24.469,23.971,23.637,24.228
230,Tamil Nadu,KARUR,27.477,27.107,27.263,27.725,27.447,27.438,27.545,27.977,27.827,27.922,27.973,27.705,28.309,28.344,27.716,28.134,28.406,28.663,28.271,27.84,28.043,27.982,27.548,27.596,27.586,27.789,27.589,28.087,28.147,27.485,27.798,27.978,28.293,28.277,27.789,28.064,27.986,28.084,27.648,28.21,28.304,27.812,28.264,28.339,28.16,28.255,28.827,28.607,28.181,28.858,28.486,27.995
231,Uttar Pradesh,KASGANJ,25.128,24.175,25.154,25.102,24.937,24.503,24.822,24.992,24.944,25.513,25.253,24.837,24.688,24.422,24.736,24.884,24.823,25.626,25.635,24.701,24.821,25.056,24.736,25.126,25.324,25.113,24.85,24.024,25.165,24.989,24.515,24.912,25.318,24.513,24.986,24.601,25.492,25.011,24.835,25.565,25.798,24.813,24.997,24.557,24.74,25.248,25.719,25.325,24.885,24.725,24.523,24.967
232,Bihar,KATIHAR,24.78,23.812,25.029,25.293,25.102,25.2,25.134,24.976,25.054,25.568,25.714,25.166,25.599,25.227,25.222,25.458,25.144,25.833,26.015,25.466,25.311,25.471,25.571,25.298,25.797,25.7,25.756,25.2,25.831,26.093,25.534,25.543,25.299,24.915,25.363,25.704,26.006,25.781,25.572,25.88,25.882,25.305,25.475,25.575,25.568,25.648,25.923,25.98,25.59,25.74,25.427,26.153
233,Madhya Pradesh,KATNI,24.957,24.089,25.245,25.627,25.413,25.144,25.369,25.24,24.767,25.833,25.793,24.904,24.965,24.869,25.004,25.481,25.182,25.338,25.612,25.221,24.766,25.02,25.071,25.487,25.182,25.022,25.234,24.494,25.41,25.17,24.608,24.867,25.162,25.172,24.399,24.756,25.687,25.499,25.255,26.019,26.238,25.24,25.286,24.956,25.217,25.607,25.839,25.932,25.646,25.614,25.124,25.277
234,Uttar Pradesh,KAUSHAMBI,25.759,24.784,25.822,26.178,26.028,25.591,25.677,25.774,25.221,26.058,25.587,25.029,24.873,23.85,25.432,25.969,25.329,26.088,26.125,25.502,25.438,25.598,25.903,26.319,26.273,26.649,25.767,25.29,26.251,26.228,25.799,25.979,26.615,25.646,26.213,26.137,26.29,25.646,25.583,26.435,26.656,25.634,25.721,25.294,25.35,26.177,26.327,26.418,26.256,26.14,25.59,25.889
235,Odisha,KENDRAPARA,26.935,26.134,27.394,27.34,27.054,26.524,26.84,26.696,26.853,27.713,27.597,26.808,27.513,26.998,26.808,26.624,26.284,26.391,26.706,26.793,26.818,26.96,26.669,26.529,26.856,26.754,27.159,26.675,27.577,27.146,27.385,27.212,27.599,27.185,27.312,27.518,27.327,27.503,27.168,27.92,27.748,26.898,27.368,26.866,26.988,27.489,27.615,27.261,26.85,26.96,26.737,27.401
236,Odisha,KENDUJHAR,26.19,25.234,26.984,26.768,26.539,26.018,26.348,26.283,26.316,27.29,27.113,26.155,26.911,26.441,26.12,26.008,25.918,26.113,26.484,26.555,26.201,26.322,25.99,26.114,26.056,25.873,26.478,26.018,26.687,26.38,26.438,26.368,26.64,26.229,26.227,26.62,26.406,26.427,26.391,27.201,27.193,26.172,26.662,26.181,26.316,26.849,27.015,26.716,26.235,26.402,26.131,26.705
237,Bihar,KHAGARIA,24.713,23.588,25.098,25.235,25.115,25.017,25.122,24.907,24.826,25.744,25.488,25.032,25.185,25.056,25.061,25.394,24.961,25.58,25.901,25.113,25.012,25.306,25.242,25.282,25.481,25.688,25.52,25.03,25.735,25.498,25.353,25.293,25.236,24.758,25.209,25.597,25.898,25.337,25.458,25.836,25.95,25.039,25.401,25.264,25.569,25.729,25.637,25.86,25.389,25.919,25.481,25.898
238,Telangana,KHAMMAM,27.849,27.752,28.993,29.014,28.408,28.104,28.338,28.356,28.31,29.023,28.528,28.145,28.508,28.453,28.484,28.252,28.199,28.098,28.26,28.042,28.208,28.22,28.213,28.322,28.249,28.12,28.106,28.527,28.519,27.892,28.067,28.44,28.56,28.571,28.162,28.509,28.365,28.374,28.285,28.835,28.364,28.326,28.579,28.283,28.605,28.581,28.643,28.233,28.24,28.732,28.419,28.15
239,Madhya Pradesh,KHANDWA,26.075,25.509,26.204,26.197,26.083,25.533,26.288,26.399,26.08,26.612,26.645,26.146,26.438,25.813,25.862,26.383,26.254,26.753,26.745,26.244,25.913,26.426,26.393,26.296,25.882,26.722,26.433,25.8,26.654,26.035,26.27,26.417,26.852,26.576,26.278,25.933,26.332,26.185,26.085,26.941,26.891,25.853,25.945,25.605,26.228,26.242,26.355,26.466,26.477,26.17,26.031,26.258
240,Madhya Pradesh,KHARGONE,26.014,25.579,26.205,25.896,25.854,25.335,26.018,26.176,25.822,26.309,26.418,25.92,26.206,25.482,25.659,26.132,26.076,26.71,26.532,26.012,25.884,26.188,26.15,26.136,25.688,26.384,26.139,25.621,26.556,25.938,26.202,26.281,26.52,26.353,26.052,25.786,26.324,25.931,25.802,26.588,26.605,25.517,25.591,25.241,25.902,26.021,26.172,26.264,26.443,26.1,25.925,26.158
241,Gujarat,KHEDA,27.16,26.822,27.302,27.153,27.345,26.695,26.858,27.571,27.124,27.48,27.891,27.246,27.52,26.338,26.665,27.354,27.58,28.739,27.952,27.402,27.424,27.433,27.204,27.889,27.189,27.708,27.502,26.88,27.688,27.248,27.623,27.405,28.074,27.71,27.778,27.036,27.795,27.759,27.287,28.342,28.404,27.802,27.418,27.285,27.958,28.186,28.064,27.873,28.057,27.743,27.829,27.854
242,Uttar Pradesh,KHERI,24.768,23.853,24.925,25.0,24.92,24.742,24.672,24.868,24.708,25.329,25.069,24.341,24.245,24.204,24.604,24.943,24.7,25.565,25.313,24.487,24.6,25.011,24.526,24.944,25.189,25.223,24.868,24.218,24.919,25.307,24.696,24.772,25.29,24.551,24.92,25.227,25.532,24.921,24.716,25.367,25.578,24.479,24.527,23.928,24.052,25.015,25.235,25.077,24.417,24.553,24.216,24.731
243,Odisha,KHORDHA,26.987,26.109,27.541,27.327,27.351,26.656,26.965,26.654,27.264,27.944,27.716,27.142,27.816,27.328,27.191,26.968,26.711,26.999,27.36,27.327,27.093,27.136,26.907,26.982,27.071,26.907,27.212,26.933,27.629,27.331,27.503,27.188,27.578,27.201,27.035,27.519,27.394,27.611,27.401,28.034,27.792,27.162,27.54,27.142,27.201,27.737,27.815,27.499,27.216,27.321,27.084,27.667
244,Jharkhand,KHUNTI,24.721,23.602,25.111,24.975,24.89,24.836,25.03,24.961,24.505,25.514,25.325,24.387,25.049,24.586,24.266,24.68,24.292,24.691,25.115,25.075,24.672,25.051,24.743,25.106,24.849,24.62,25.005,24.799,24.97,25.254,24.707,24.953,25.028,24.769,24.816,25.108,24.966,24.636,25.011,25.662,25.993,24.819,25.232,24.889,25.023,25.595,25.789,25.57,25.064,25.403,24.774,25.199
245,Bihar,KISHANGANJ,22.003,21.411,22.01,22.423,22.042,22.359,22.453,22.262,22.394,22.884,22.9,22.187,22.516,22.254,22.571,22.326,22.16,23.016,23.356,22.519,22.475,22.349,22.721,22.43,22.695,22.933,22.813,22.062,22.884,23.357,22.606,22.966,22.682,22.441,22.583,22.944,23.265,23.139,22.855,23.167,23.266,22.431,22.406,22.37,22.774,23.07,23.419,23.464,22.944,23.107,22.816,23.56
246,Karnataka,KODAGU,24.095,23.83,24.465,24.502,23.961,23.893,24.047,24.351,24.025,24.472,24.416,24.229,24.394,24.547,24.295,24.474,24.577,24.72,24.647,24.277,24.091,24.386,24.333,24.491,24.48,24.464,24.282,24.764,25.002,24.574,24.445,24.504,24.653,25.077,24.445,24.504,24.456,24.376,24.475,24.798,24.78,24.316,24.656,24.587,24.85,24.886,25.22,25.082,24.757,25.153,25.404,25.329
247,Jharkhand,KODERMA,24.956,23.76,24.985,25.112,24.961,25.074,25.394,25.416,24.674,26.005,25.562,24.557,25.276,24.91,24.532,25.234,24.66,25.169,25.005,24.463,24.098,25.01,24.917,24.866,24.977,25.109,24.909,24.666,25.286,25.071,24.674,24.995,25.076,24.543,24.85,25.451,25.344,24.792,25.28,25.666,25.96,24.844,25.208,24.907,24.89,25.519,25.729,25.519,25.079,25.406,24.738,25.026
248,Karnataka,KOLAR,24.5,24.285,24.819,24.896,24.52,24.634,24.785,24.761,24.896,25.2,25.268,25.045,25.29,25.585,24.698,24.843,25.102,25.41,25.168,25.006,25.046,25.074,24.909,25.024,24.87,25.059,24.871,25.424,25.643,24.866,24.835,25.378,25.41,25.798,24.858,25.261,25.005,24.842,24.711,25.25,25.33,24.948,25.496,25.365,25.508,25.443,25.971,25.786,25.401,25.981,25.49,25.09
249,Maharashtra,KOLHAPUR,25.615,25.432,26.215,26.116,25.709,25.336,25.684,26.023,25.738,26.156,26.096,25.97,25.958,25.704,26.06,25.917,26.148,26.451,26.104,25.933,25.777,25.965,25.945,25.887,25.83,26.035,26.076,26.141,26.282,25.817,25.789,26.063,26.364,26.506,26.075,25.85,25.869,25.996,25.944,26.662,26.596,26.004,26.008,25.847,26.119,26.472,26.246,26.449,26.356,26.435,26.419,26.25
250,Chhattisgarh,KONDAGAON,25.332,24.518,25.19,25.793,25.766,25.513,25.882,25.774,25.592,26.152,26.065,25.476,26.045,25.858,25.694,25.435,25.408,25.448,25.856,25.666,24.906,25.816,25.67,25.77,25.474,25.414,25.69,25.847,26.318,25.717,25.889,25.561,25.665,26.204,25.061,25.369,24.719,25.44,25.561,26.24,26.244,25.148,25.435,25.124,24.876,25.674,25.86,25.746,25.398,25.888,25.18,25.598
251,Karnataka,KOPPAL,26.566,26.068,27.093,27.019,26.267,25.94,26.54,26.506,26.269,26.742,26.874,26.487,26.843,26.762,26.61,26.813,26.724,26.651,26.675,26.462,26.212,26.575,26.259,25.996,26.555,26.957,26.506,26.298,27.375,26.483,26.622,26.873,27.265,27.658,26.7,26.876,26.57,26.539,26.188,26.621,26.606,26.169,26.607,26.388,26.379,27.015,26.965,27.066,26.749,27.064,26.707,26.294
252,Odisha,KORAPUT,26.223,25.649,26.315,26.794,26.508,25.983,26.408,26.413,26.443,26.861,26.739,26.327,26.719,26.667,26.457,26.402,26.281,26.533,26.725,26.359,26.178,26.551,26.317,26.448,26.302,26.298,26.396,26.554,26.893,26.535,26.535,26.591,26.521,26.698,26.008,26.393,25.894,26.41,26.48,27.007,26.844,26.282,26.487,26.411,26.24,26.751,26.839,26.677,26.363,26.705,26.383,26.621
253,Chhattisgarh,KORBA,24.626,23.922,25.047,25.163,24.891,24.552,24.898,24.949,24.496,25.346,25.456,24.672,24.842,24.583,24.467,24.83,24.589,24.818,24.92,24.815,24.539,24.895,24.852,24.843,24.657,24.624,24.829,24.87,24.749,24.834,24.728,24.7,25.195,24.874,24.603,24.916,24.929,24.742,24.59,25.566,25.615,24.402,24.755,24.496,24.553,24.979,25.203,25.484,24.824,25.046,24.281,24.873
254,Chhattisgarh,KOREA,24.486,23.586,24.715,25.018,24.813,24.535,24.763,24.59,24.227,25.127,25.134,24.407,24.544,24.312,24.356,24.931,24.554,24.917,25.046,24.702,24.461,24.678,24.738,24.985,24.55,24.855,24.679,24.338,24.873,24.894,24.505,24.496,24.971,24.906,24.376,24.834,25.031,24.775,24.593,25.525,25.687,24.584,24.78,24.542,24.711,25.012,25.298,25.521,25.017,25.154,24.361,24.736
255,Rajasthan,KOTA,25.864,25.017,25.641,25.942,25.819,25.247,26.018,26.28,25.478,26.151,26.45,26.007,25.51,24.874,25.931,26.164,25.935,26.727,26.6,26.431,25.795,26.502,26.252,26.196,25.619,25.892,25.797,24.925,25.73,25.497,26.048,26.28,27.343,26.618,26.89,26.213,26.801,27.093,26.171,27.201,27.275,26.352,26.021,25.76,26.272,26.322,26.812,26.541,26.573,25.933,26.055,26.151
256,Andhra Pradesh,KRISHNA,26.924,26.861,28.018,27.997,27.518,27.21,27.298,27.498,27.504,28.106,27.671,27.434,27.651,27.57,27.672,27.429,27.433,27.44,27.488,27.177,27.311,27.302,27.328,27.479,27.452,27.283,27.274,27.752,27.806,27.199,27.373,27.687,27.776,27.728,27.443,27.764,27.596,27.546,27.506,28.024,27.495,27.561,27.835,27.507,27.832,27.771,27.923,27.611,27.694,28.107,27.751,27.546
257,Tamil Nadu,KRISHNAGIRI,25.554,25.167,25.615,25.765,25.458,25.417,25.458,25.512,25.62,25.612,25.856,25.81,26.014,26.322,25.639,25.942,26.064,26.351,26.084,25.924,26.151,26.106,25.805,25.777,25.785,25.911,25.686,26.203,26.563,25.789,25.866,26.072,26.422,26.676,25.821,26.08,25.876,25.694,25.635,26.17,26.329,25.938,26.432,26.308,26.31,26.365,26.942,26.689,26.238,26.897,26.585,26.236
